lead_id,date,campaign_id,channel,region,lead_source,lead_status,deal_value,days_to_convert
LEAD-003662,2025-01-18,CMP-0031,Email Marketing,North America,Referral,Proposal,4156.85,
LEAD-003663,2025-01-18,CMP-0031,Email Marketing,North America,Referral,Contacted,0.0,
LEAD-003664,2025-01-19,CMP-0031,Email Marketing,North America,Referral,New,0.0,
LEAD-003665,2025-01-19,CMP-0031,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-003666,2025-01-19,CMP-0031,Email Marketing,North America,Organic,Proposal,4481.19,
LEAD-003667,2025-01-19,CMP-0031,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-003668,2025-01-19,CMP-0031,Email Marketing,North America,Direct,Contacted,0.0,
LEAD-003669,2025-01-20,CMP-0031,Email Marketing,North America,Organic,Qualified,0.0,
LEAD-003670,2025-01-20,CMP-0031,Email Marketing,North America,Organic,Qualified,0.0,
LEAD-003671,2025-01-20,CMP-0031,Email Marketing,North America,Organic,Qualified,0.0,
LEAD-003672,2025-01-20,CMP-0031,Email Marketing,North America,Organic,New,0.0,
LEAD-003673,2025-01-20,CMP-0031,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-003674,2025-01-21,CMP-0031,Email Marketing,North America,Direct,Qualified,0.0,
LEAD-003675,2025-01-21,CMP-0031,Email Marketing,North America,Direct,New,0.0,
LEAD-003676,2025-01-21,CMP-0031,Email Marketing,North America,Paid,Proposal,2136.74,
LEAD-003677,2025-01-21,CMP-0031,Email Marketing,North America,Paid,New,0.0,
LEAD-003678,2025-01-21,CMP-0031,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-003679,2025-01-22,CMP-0031,Email Marketing,North America,Referral,New,0.0,
LEAD-003680,2025-01-22,CMP-0031,Email Marketing,North America,Paid,Won,3973.52,87.0
LEAD-003681,2025-01-22,CMP-0031,Email Marketing,North America,Direct,Lost,0.0,
LEAD-003682,2025-01-22,CMP-0031,Email Marketing,North America,Organic,Contacted,0.0,
LEAD-003683,2025-01-22,CMP-0031,Email Marketing,North America,Referral,New,0.0,
LEAD-003684,2025-01-23,CMP-0031,Email Marketing,North America,Direct,Contacted,0.0,
LEAD-003685,2025-01-23,CMP-0031,Email Marketing,North America,Referral,Contacted,0.0,
LEAD-003686,2025-01-23,CMP-0031,Email Marketing,North America,Organic,Qualified,0.0,
LEAD-003687,2025-01-23,CMP-0031,Email Marketing,North America,Paid,Proposal,2657.62,
LEAD-003688,2025-01-23,CMP-0031,Email Marketing,North America,Referral,New,0.0,
LEAD-003689,2025-01-24,CMP-0031,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-003690,2025-01-24,CMP-0031,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-003691,2025-01-24,CMP-0031,Email Marketing,North America,Referral,Contacted,0.0,
LEAD-003692,2025-01-24,CMP-0031,Email Marketing,North America,Paid,Proposal,2077.93,
LEAD-003693,2025-01-24,CMP-0031,Email Marketing,North America,Paid,New,0.0,
LEAD-003694,2025-01-25,CMP-0031,Email Marketing,North America,Referral,Lost,0.0,
LEAD-003695,2025-01-25,CMP-0031,Email Marketing,North America,Paid,New,0.0,
LEAD-003696,2025-01-25,CMP-0031,Email Marketing,North America,Organic,New,0.0,
LEAD-003697,2025-01-25,CMP-0031,Email Marketing,North America,Paid,New,0.0,
LEAD-003698,2025-01-25,CMP-0031,Email Marketing,North America,Organic,Qualified,0.0,
LEAD-003699,2025-01-26,CMP-0031,Email Marketing,North America,Paid,Proposal,1314.91,
LEAD-003700,2025-01-26,CMP-0031,Email Marketing,North America,Paid,Proposal,4898.71,
LEAD-003701,2025-01-26,CMP-0031,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-003702,2025-01-26,CMP-0031,Email Marketing,North America,Organic,Lost,0.0,
LEAD-003703,2025-01-26,CMP-0031,Email Marketing,North America,Direct,New,0.0,
LEAD-003704,2025-01-27,CMP-0031,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-003705,2025-01-27,CMP-0031,Email Marketing,North America,Referral,Lost,0.0,
LEAD-003706,2025-01-27,CMP-0031,Email Marketing,North America,Direct,Qualified,0.0,
LEAD-003707,2025-01-27,CMP-0031,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-003708,2025-01-27,CMP-0031,Email Marketing,North America,Organic,Contacted,0.0,
LEAD-003709,2025-01-28,CMP-0031,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-003710,2025-01-28,CMP-0031,Email Marketing,North America,Organic,Proposal,4952.6,
LEAD-003711,2025-01-28,CMP-0031,Email Marketing,North America,Organic,Contacted,0.0,
LEAD-003712,2025-01-28,CMP-0031,Email Marketing,North America,Paid,Lost,0.0,
LEAD-003713,2025-01-28,CMP-0031,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-003714,2025-01-29,CMP-0031,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-003715,2025-01-29,CMP-0031,Email Marketing,North America,Referral,Qualified,0.0,
LEAD-003716,2025-01-29,CMP-0031,Email Marketing,North America,Paid,Won,1966.47,67.0
LEAD-003717,2025-01-29,CMP-0031,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-003718,2025-01-29,CMP-0031,Email Marketing,North America,Direct,New,0.0,
LEAD-003719,2025-01-30,CMP-0031,Email Marketing,North America,Paid,New,0.0,
LEAD-003720,2025-01-30,CMP-0031,Email Marketing,North America,Referral,Contacted,0.0,
LEAD-003721,2025-01-30,CMP-0031,Email Marketing,North America,Referral,Contacted,0.0,
LEAD-003722,2025-01-30,CMP-0031,Email Marketing,North America,Paid,Won,2202.17,14.0
LEAD-003723,2025-01-30,CMP-0031,Email Marketing,North America,Paid,Won,4226.0,29.0
LEAD-003724,2025-01-31,CMP-0031,Email Marketing,North America,Direct,Lost,0.0,
LEAD-003725,2025-01-31,CMP-0031,Email Marketing,North America,Referral,Qualified,0.0,
LEAD-003726,2025-01-31,CMP-0031,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-003727,2025-01-31,CMP-0031,Email Marketing,North America,Organic,Contacted,0.0,
LEAD-003728,2025-01-31,CMP-0031,Email Marketing,North America,Organic,Qualified,0.0,
LEAD-003729,2025-02-01,CMP-0031,Email Marketing,North America,Paid,Won,2407.61,74.0
LEAD-003730,2025-02-01,CMP-0031,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-003731,2025-02-01,CMP-0031,Email Marketing,North America,Direct,Contacted,0.0,
LEAD-003732,2025-02-01,CMP-0031,Email Marketing,North America,Referral,Qualified,0.0,
LEAD-003733,2025-02-01,CMP-0031,Email Marketing,North America,Organic,Qualified,0.0,
LEAD-003734,2025-02-02,CMP-0031,Email Marketing,North America,Referral,Qualified,0.0,
LEAD-003735,2025-02-02,CMP-0031,Email Marketing,North America,Paid,New,0.0,
LEAD-003736,2025-02-02,CMP-0031,Email Marketing,North America,Paid,Lost,0.0,
LEAD-003737,2025-02-02,CMP-0031,Email Marketing,North America,Paid,Lost,0.0,
LEAD-003738,2025-02-02,CMP-0031,Email Marketing,North America,Paid,Proposal,1852.66,
LEAD-003739,2025-02-03,CMP-0031,Email Marketing,North America,Direct,Qualified,0.0,
LEAD-003740,2025-02-03,CMP-0031,Email Marketing,North America,Paid,Won,3465.04,13.0
LEAD-003741,2025-02-03,CMP-0031,Email Marketing,North America,Paid,Won,2517.84,19.0
LEAD-003742,2025-02-03,CMP-0031,Email Marketing,North America,Organic,New,0.0,
LEAD-003743,2025-02-03,CMP-0031,Email Marketing,North America,Organic,New,0.0,
LEAD-003744,2025-02-04,CMP-0031,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-003745,2025-02-04,CMP-0031,Email Marketing,North America,Paid,Proposal,4084.45,
LEAD-003746,2025-02-04,CMP-0031,Email Marketing,North America,Direct,Won,3087.22,60.0
LEAD-003747,2025-02-04,CMP-0031,Email Marketing,North America,Organic,New,0.0,
LEAD-003748,2025-02-04,CMP-0031,Email Marketing,North America,Organic,New,0.0,
LEAD-003749,2025-02-05,CMP-0031,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-003750,2025-02-05,CMP-0031,Email Marketing,North America,Referral,Proposal,4498.35,
LEAD-003751,2025-02-05,CMP-0031,Email Marketing,North America,Paid,New,0.0,
LEAD-003752,2025-02-05,CMP-0031,Email Marketing,North America,Direct,New,0.0,
LEAD-003753,2025-02-05,CMP-0031,Email Marketing,North America,Paid,Won,4338.74,77.0
LEAD-003754,2025-02-06,CMP-0031,Email Marketing,North America,Referral,Contacted,0.0,
LEAD-003755,2025-02-06,CMP-0031,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-003756,2025-02-06,CMP-0031,Email Marketing,North America,Direct,Won,1671.06,64.0
LEAD-003757,2025-02-06,CMP-0031,Email Marketing,North America,Referral,Contacted,0.0,
LEAD-003758,2025-02-06,CMP-0031,Email Marketing,North America,Organic,Contacted,0.0,
LEAD-003759,2025-02-07,CMP-0031,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-003760,2025-02-07,CMP-0031,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-003761,2025-02-07,CMP-0031,Email Marketing,North America,Referral,New,0.0,
LEAD-003762,2025-02-07,CMP-0031,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-003763,2025-02-07,CMP-0031,Email Marketing,North America,Paid,Proposal,1825.62,
LEAD-003764,2023-07-16,CMP-0032,Google Ads,LATAM,Paid,Won,2762.88,78.0
LEAD-003765,2023-07-16,CMP-0032,Google Ads,LATAM,Organic,New,0.0,
LEAD-003766,2023-07-17,CMP-0032,Google Ads,LATAM,Paid,Won,5497.86,35.0
LEAD-003767,2023-07-17,CMP-0032,Google Ads,LATAM,Paid,Won,10492.89,73.0
LEAD-003768,2023-07-17,CMP-0032,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-003769,2023-07-17,CMP-0032,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-003770,2023-07-17,CMP-0032,Google Ads,LATAM,Referral,Lost,0.0,
LEAD-003771,2023-07-18,CMP-0032,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-003772,2023-07-18,CMP-0032,Google Ads,LATAM,Organic,Proposal,8028.64,
LEAD-003773,2023-07-18,CMP-0032,Google Ads,LATAM,Direct,Qualified,0.0,
LEAD-003774,2023-07-18,CMP-0032,Google Ads,LATAM,Paid,Won,10169.16,86.0
LEAD-003775,2023-07-18,CMP-0032,Google Ads,LATAM,Paid,New,0.0,
LEAD-003776,2023-07-19,CMP-0032,Google Ads,LATAM,Paid,Won,4785.18,68.0
LEAD-003777,2023-07-19,CMP-0032,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-003778,2023-07-19,CMP-0032,Google Ads,LATAM,Paid,New,0.0,
LEAD-003779,2023-07-20,CMP-0032,Google Ads,LATAM,Organic,Won,4060.55,16.0
LEAD-003780,2023-07-20,CMP-0032,Google Ads,LATAM,Organic,Won,11876.99,69.0
LEAD-003781,2023-07-20,CMP-0032,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-003782,2023-07-20,CMP-0032,Google Ads,LATAM,Paid,New,0.0,
LEAD-003783,2023-07-20,CMP-0032,Google Ads,LATAM,Paid,New,0.0,
LEAD-003784,2023-07-21,CMP-0032,Google Ads,LATAM,Direct,Proposal,6642.51,
LEAD-003785,2023-07-21,CMP-0032,Google Ads,LATAM,Paid,New,0.0,
LEAD-003786,2023-07-21,CMP-0032,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-003787,2023-07-23,CMP-0032,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-003788,2023-07-24,CMP-0032,Google Ads,LATAM,Paid,New,0.0,
LEAD-003789,2023-07-24,CMP-0032,Google Ads,LATAM,Direct,Proposal,4845.91,
LEAD-003790,2023-07-24,CMP-0032,Google Ads,LATAM,Organic,Won,2510.09,84.0
LEAD-003791,2023-07-24,CMP-0032,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-003792,2023-07-25,CMP-0032,Google Ads,LATAM,Paid,Proposal,7114.38,
LEAD-003793,2023-07-25,CMP-0032,Google Ads,LATAM,Direct,Proposal,10197.55,
LEAD-003794,2023-07-25,CMP-0032,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-003795,2023-07-26,CMP-0032,Google Ads,LATAM,Organic,New,0.0,
LEAD-003796,2023-07-27,CMP-0032,Google Ads,LATAM,Paid,Proposal,7296.94,
LEAD-003797,2023-07-27,CMP-0032,Google Ads,LATAM,Paid,Won,5875.62,42.0
LEAD-003798,2023-07-27,CMP-0032,Google Ads,LATAM,Referral,Proposal,10422.73,
LEAD-003799,2023-07-28,CMP-0032,Google Ads,LATAM,Paid,New,0.0,
LEAD-003800,2023-07-28,CMP-0032,Google Ads,LATAM,Direct,Proposal,5469.64,
LEAD-003801,2023-07-28,CMP-0032,Google Ads,LATAM,Paid,Won,4358.19,63.0
LEAD-003802,2023-07-28,CMP-0032,Google Ads,LATAM,Referral,Proposal,11138.14,
LEAD-003803,2023-07-28,CMP-0032,Google Ads,LATAM,Paid,Won,12007.73,60.0
LEAD-003804,2023-07-29,CMP-0032,Google Ads,LATAM,Referral,Contacted,0.0,
LEAD-003805,2023-07-29,CMP-0032,Google Ads,LATAM,Paid,New,0.0,
LEAD-003806,2023-07-30,CMP-0032,Google Ads,LATAM,Paid,Won,5463.38,1.0
LEAD-003807,2023-07-31,CMP-0032,Google Ads,LATAM,Referral,Lost,0.0,
LEAD-003808,2023-07-31,CMP-0032,Google Ads,LATAM,Direct,New,0.0,
LEAD-003809,2023-07-31,CMP-0032,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-003810,2023-07-31,CMP-0032,Google Ads,LATAM,Paid,New,0.0,
LEAD-003811,2023-07-31,CMP-0032,Google Ads,LATAM,Direct,Proposal,3614.32,
LEAD-003812,2023-08-01,CMP-0032,Google Ads,LATAM,Direct,Qualified,0.0,
LEAD-003813,2023-08-01,CMP-0032,Google Ads,LATAM,Paid,New,0.0,
LEAD-003814,2023-08-01,CMP-0032,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-003815,2023-08-01,CMP-0032,Google Ads,LATAM,Direct,Qualified,0.0,
LEAD-003816,2023-08-01,CMP-0032,Google Ads,LATAM,Paid,New,0.0,
LEAD-003817,2023-08-02,CMP-0032,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-003818,2023-08-02,CMP-0032,Google Ads,LATAM,Direct,Proposal,8241.2,
LEAD-003819,2023-08-02,CMP-0032,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-003820,2023-08-02,CMP-0032,Google Ads,LATAM,Paid,Proposal,3539.09,
LEAD-003821,2023-08-03,CMP-0032,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-003822,2023-08-03,CMP-0032,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-003823,2023-08-03,CMP-0032,Google Ads,LATAM,Paid,Proposal,7995.04,
LEAD-003824,2023-08-03,CMP-0032,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-003825,2023-08-03,CMP-0032,Google Ads,LATAM,Paid,New,0.0,
LEAD-003826,2023-08-04,CMP-0032,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-003827,2023-08-05,CMP-0032,Google Ads,LATAM,Referral,Qualified,0.0,
LEAD-003828,2023-08-06,CMP-0032,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-003829,2023-08-06,CMP-0032,Google Ads,LATAM,Referral,Qualified,0.0,
LEAD-003830,2023-08-07,CMP-0032,Google Ads,LATAM,Direct,Qualified,0.0,
LEAD-003831,2023-08-08,CMP-0032,Google Ads,LATAM,Referral,New,0.0,
LEAD-003832,2023-08-09,CMP-0032,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-003833,2023-08-11,CMP-0032,Google Ads,LATAM,Referral,Lost,0.0,
LEAD-003834,2023-08-11,CMP-0032,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-003835,2023-08-14,CMP-0032,Google Ads,LATAM,Direct,New,0.0,
LEAD-003836,2023-08-14,CMP-0032,Google Ads,LATAM,Organic,Lost,0.0,
LEAD-003837,2023-08-15,CMP-0032,Google Ads,LATAM,Referral,Proposal,2622.1,
LEAD-003838,2023-08-15,CMP-0032,Google Ads,LATAM,Referral,New,0.0,
LEAD-003839,2023-08-15,CMP-0032,Google Ads,LATAM,Paid,New,0.0,
LEAD-003840,2023-08-16,CMP-0032,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-003841,2023-08-17,CMP-0032,Google Ads,LATAM,Organic,Lost,0.0,
LEAD-003842,2023-08-17,CMP-0032,Google Ads,LATAM,Referral,Won,4443.99,28.0
LEAD-003843,2023-08-17,CMP-0032,Google Ads,LATAM,Direct,Contacted,0.0,
LEAD-003844,2023-08-17,CMP-0032,Google Ads,LATAM,Referral,Proposal,3378.49,
LEAD-003845,2023-08-18,CMP-0032,Google Ads,LATAM,Referral,Contacted,0.0,
LEAD-003846,2023-08-18,CMP-0032,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-003847,2023-08-18,CMP-0032,Google Ads,LATAM,Organic,New,0.0,
LEAD-003848,2023-08-18,CMP-0032,Google Ads,LATAM,Direct,Qualified,0.0,
LEAD-003849,2023-08-18,CMP-0032,Google Ads,LATAM,Direct,Won,6557.15,83.0
LEAD-003850,2023-08-19,CMP-0032,Google Ads,LATAM,Referral,Won,10458.16,83.0
LEAD-003851,2023-08-19,CMP-0032,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-003852,2023-08-21,CMP-0032,Google Ads,LATAM,Paid,Won,3059.37,82.0
LEAD-003853,2023-08-21,CMP-0032,Google Ads,LATAM,Referral,New,0.0,
LEAD-003854,2023-08-21,CMP-0032,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-003855,2023-08-21,CMP-0032,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-003856,2023-08-21,CMP-0032,Google Ads,LATAM,Direct,Contacted,0.0,
LEAD-003857,2023-08-23,CMP-0032,Google Ads,LATAM,Paid,New,0.0,
LEAD-003858,2023-08-23,CMP-0032,Google Ads,LATAM,Organic,Won,10796.79,14.0
LEAD-003859,2023-08-23,CMP-0032,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-003860,2023-08-23,CMP-0032,Google Ads,LATAM,Referral,Contacted,0.0,
LEAD-003861,2023-08-24,CMP-0032,Google Ads,LATAM,Direct,Won,2763.33,77.0
LEAD-003862,2023-08-24,CMP-0032,Google Ads,LATAM,Paid,New,0.0,
LEAD-003863,2023-08-24,CMP-0032,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-003864,2023-08-25,CMP-0032,Google Ads,LATAM,Paid,New,0.0,
LEAD-003865,2023-08-25,CMP-0032,Google Ads,LATAM,Organic,Won,3149.1,29.0
LEAD-003866,2023-08-25,CMP-0032,Google Ads,LATAM,Paid,Proposal,11577.85,
LEAD-003867,2023-08-28,CMP-0032,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-003868,2023-08-28,CMP-0032,Google Ads,LATAM,Organic,Won,8759.74,88.0
LEAD-003869,2023-08-28,CMP-0032,Google Ads,LATAM,Referral,New,0.0,
LEAD-003870,2023-08-28,CMP-0032,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-003871,2023-08-28,CMP-0032,Google Ads,LATAM,Paid,Proposal,10938.9,
LEAD-003872,2023-08-29,CMP-0032,Google Ads,LATAM,Referral,Proposal,8904.92,
LEAD-003873,2023-08-29,CMP-0032,Google Ads,LATAM,Direct,Qualified,0.0,
LEAD-003874,2023-03-19,CMP-0033,Email Marketing,LATAM,Organic,Won,5583.01,82.0
LEAD-003875,2023-03-19,CMP-0033,Email Marketing,LATAM,Referral,Qualified,0.0,
LEAD-003876,2023-03-19,CMP-0033,Email Marketing,LATAM,Paid,New,0.0,
LEAD-003877,2023-03-19,CMP-0033,Email Marketing,LATAM,Organic,Qualified,0.0,
LEAD-003878,2023-03-19,CMP-0033,Email Marketing,LATAM,Organic,Qualified,0.0,
LEAD-003879,2023-03-20,CMP-0033,Email Marketing,LATAM,Direct,New,0.0,
LEAD-003880,2023-03-20,CMP-0033,Email Marketing,LATAM,Paid,Qualified,0.0,
LEAD-003881,2023-03-20,CMP-0033,Email Marketing,LATAM,Referral,New,0.0,
LEAD-003882,2023-03-20,CMP-0033,Email Marketing,LATAM,Organic,Proposal,5946.39,
LEAD-003883,2023-03-20,CMP-0033,Email Marketing,LATAM,Organic,Lost,0.0,
LEAD-003884,2023-03-21,CMP-0033,Email Marketing,LATAM,Paid,Qualified,0.0,
LEAD-003885,2023-03-21,CMP-0033,Email Marketing,LATAM,Referral,Proposal,8394.09,
LEAD-003886,2023-03-21,CMP-0033,Email Marketing,LATAM,Direct,Proposal,4266.4,
LEAD-003887,2023-03-21,CMP-0033,Email Marketing,LATAM,Organic,New,0.0,
LEAD-003888,2023-03-21,CMP-0033,Email Marketing,LATAM,Organic,New,0.0,
LEAD-003889,2023-03-22,CMP-0033,Email Marketing,LATAM,Organic,Proposal,11148.47,
LEAD-003890,2023-03-22,CMP-0033,Email Marketing,LATAM,Paid,Contacted,0.0,
LEAD-003891,2023-03-22,CMP-0033,Email Marketing,LATAM,Referral,Qualified,0.0,
LEAD-003892,2023-03-22,CMP-0033,Email Marketing,LATAM,Paid,Proposal,8607.73,
LEAD-003893,2023-03-22,CMP-0033,Email Marketing,LATAM,Paid,Qualified,0.0,
LEAD-003894,2023-03-23,CMP-0033,Email Marketing,LATAM,Paid,Lost,0.0,
LEAD-003895,2023-03-23,CMP-0033,Email Marketing,LATAM,Referral,Qualified,0.0,
LEAD-003896,2023-03-23,CMP-0033,Email Marketing,LATAM,Organic,Won,11822.04,47.0
LEAD-003897,2023-03-23,CMP-0033,Email Marketing,LATAM,Paid,New,0.0,
LEAD-003898,2023-03-23,CMP-0033,Email Marketing,LATAM,Organic,New,0.0,
LEAD-003899,2023-03-24,CMP-0033,Email Marketing,LATAM,Paid,Won,6535.16,80.0
LEAD-003900,2023-03-24,CMP-0033,Email Marketing,LATAM,Paid,Won,12333.11,63.0
LEAD-003901,2023-03-24,CMP-0033,Email Marketing,LATAM,Paid,Proposal,7234.75,
LEAD-003902,2023-03-24,CMP-0033,Email Marketing,LATAM,Direct,Qualified,0.0,
LEAD-003903,2023-03-24,CMP-0033,Email Marketing,LATAM,Paid,Contacted,0.0,
LEAD-003904,2023-03-25,CMP-0033,Email Marketing,LATAM,Paid,Contacted,0.0,
LEAD-003905,2023-03-25,CMP-0033,Email Marketing,LATAM,Paid,Contacted,0.0,
LEAD-003906,2023-03-25,CMP-0033,Email Marketing,LATAM,Paid,Contacted,0.0,
LEAD-003907,2023-03-25,CMP-0033,Email Marketing,LATAM,Organic,Qualified,0.0,
LEAD-003908,2023-03-25,CMP-0033,Email Marketing,LATAM,Paid,Contacted,0.0,
LEAD-003909,2023-03-26,CMP-0033,Email Marketing,LATAM,Paid,New,0.0,
LEAD-003910,2023-03-26,CMP-0033,Email Marketing,LATAM,Paid,Won,7272.88,13.0
LEAD-003911,2023-03-26,CMP-0033,Email Marketing,LATAM,Direct,Proposal,6206.58,
LEAD-003912,2023-03-26,CMP-0033,Email Marketing,LATAM,Paid,Contacted,0.0,
LEAD-003913,2023-03-26,CMP-0033,Email Marketing,LATAM,Referral,Won,12326.71,32.0
LEAD-003914,2023-03-27,CMP-0033,Email Marketing,LATAM,Direct,Contacted,0.0,
LEAD-003915,2023-03-27,CMP-0033,Email Marketing,LATAM,Organic,Qualified,0.0,
LEAD-003916,2023-03-27,CMP-0033,Email Marketing,LATAM,Paid,Proposal,8597.94,
LEAD-003917,2023-03-27,CMP-0033,Email Marketing,LATAM,Direct,Qualified,0.0,
LEAD-003918,2023-03-27,CMP-0033,Email Marketing,LATAM,Direct,Won,3996.53,29.0
LEAD-003919,2023-03-28,CMP-0033,Email Marketing,LATAM,Paid,New,0.0,
LEAD-003920,2023-03-28,CMP-0033,Email Marketing,LATAM,Paid,Proposal,3460.03,
LEAD-003921,2023-03-28,CMP-0033,Email Marketing,LATAM,Referral,Contacted,0.0,
LEAD-003922,2023-03-28,CMP-0033,Email Marketing,LATAM,Paid,Proposal,11358.48,
LEAD-003923,2023-03-28,CMP-0033,Email Marketing,LATAM,Paid,Qualified,0.0,
