date,campaign_id,impressions,clicks,conversions,spend,revenue,likes,shares,bounce_rate,avg_session_duration_sec
2024-12-13,CMP-0031,52427,10339,350,220.62,71598.68,0,0,0.6245,170.9
2024-12-14,CMP-0031,55799,9031,395,181.08,44799.0,0,0,0.3971,277.8
2024-12-15,CMP-0031,55673,7038,240,141.43,36971.14,0,0,0.4358,200.3
2024-12-16,CMP-0031,56847,12634,482,248.64,74317.28,0,0,0.557,218.6
2024-12-17,CMP-0031,74830,14502,483,216.81,50822.75,0,0,0.7181,279.2
2024-12-18,CMP-0031,124550,34066,1602,305.99,341916.96,0,0,0.5122,251.4
2024-12-19,CMP-0031,59644,16911,824,317.21,111186.05,0,0,0.2835,293.4
2024-12-20,CMP-0031,72545,16732,663,258.03,62177.07,0,0,0.5189,109.3
2024-12-21,CMP-0031,35386,5491,230,173.6,33203.94,0,0,0.4252,174.4
2024-12-22,CMP-0031,31166,3409,100,122.37,17318.79,0,0,0.3873,248.9
2024-12-23,CMP-0031,115207,26209,1025,254.51,169334.42,0,0,0.5623,129.9
2024-12-24,CMP-0031,70633,16921,697,268.01,109695.99,0,0,0.2887,58.4
2024-12-25,CMP-0031,169300,62445,3961,412.64,437284.09,0,0,0.3012,242.1
2024-12-26,CMP-0031,77069,14502,469,210.52,92810.31,0,0,0.636,183.8
2024-12-27,CMP-0031,94671,29619,1593,350.01,327065.08,0,0,0.5842,149.9
2024-12-28,CMP-0031,48936,9038,451,206.63,90653.56,0,0,0.2957,244.0
2024-12-29,CMP-0031,41879,6811,299,181.95,26810.53,0,0,0.4117,270.3
2024-12-30,CMP-0031,73591,24072,1354,365.96,205952.81,0,0,0.5824,108.2
2024-12-31,CMP-0031,98690,25660,1147,290.88,93037.03,0,0,0.4387,124.9
2025-01-01,CMP-0031,104510,27259,1322,291.8,153506.85,0,0,0.5153,266.7
2025-01-02,CMP-0031,128768,30830,1372,267.86,318255.74,0,0,0.6668,217.7
2025-01-03,CMP-0031,161736,48718,2728,336.98,438900.98,0,0,0.6445,210.3
2025-01-04,CMP-0031,81080,15224,835,210.07,115542.63,0,0,0.2626,119.2
2025-01-05,CMP-0031,53563,7216,284,150.73,51292.4,0,0,0.3569,174.5
2025-01-06,CMP-0031,106153,18910,626,199.3,143412.4,0,0,0.3395,228.1
2025-01-07,CMP-0031,52872,12275,529,259.74,73834.91,0,0,0.2528,103.5
2025-01-08,CMP-0031,52615,10695,404,227.41,51064.04,0,0,0.7108,187.9
2025-01-09,CMP-0031,56445,13486,599,267.29,65585.26,0,0,0.272,213.2
2025-01-10,CMP-0031,96035,28992,1627,337.74,280736.69,0,0,0.6617,261.0
2025-01-11,CMP-0031,79703,11151,455,156.53,108973.27,0,0,0.4952,149.9
2025-01-12,CMP-0031,83977,12821,572,170.81,111600.37,0,0,0.2691,23.2
2025-01-13,CMP-0031,136411,33394,1520,273.87,133113.26,0,0,0.6855,52.5
2025-01-14,CMP-0031,107622,30463,1603,316.67,340228.04,0,0,0.5687,32.8
2025-01-15,CMP-0031,34657,4618,114,149.07,18004.59,0,0,0.3471,190.0
2025-01-16,CMP-0031,48898,10397,411,237.88,86601.5,0,0,0.4082,217.2
2025-01-17,CMP-0031,141623,35721,1675,282.17,277434.52,0,0,0.5082,283.1
2025-01-18,CMP-0031,71439,13642,761,213.64,160410.43,0,0,0.2825,250.1
2025-01-19,CMP-0031,57033,7918,321,155.33,61379.14,0,0,0.4717,93.5
2025-01-20,CMP-0031,45024,6806,191,169.12,28837.92,0,0,0.6234,253.8
2025-01-21,CMP-0031,61185,16641,841,304.29,91902.26,0,0,0.4207,176.9
2025-01-22,CMP-0031,102117,21572,847,236.33,137141.22,0,0,0.3081,40.8
2025-01-23,CMP-0031,91437,16862,578,206.32,53995.95,0,0,0.7329,233.5
2025-01-24,CMP-0031,109677,23227,914,236.93,90627.35,0,0,0.2906,221.4
2025-01-25,CMP-0031,46832,6945,300,165.93,63214.65,0,0,0.7007,69.5
2025-01-26,CMP-0031,68446,9265,366,151.45,30704.57,0,0,0.603,65.7
2025-01-27,CMP-0031,37344,5050,127,151.31,14833.27,0,0,0.3441,266.8
2025-01-28,CMP-0031,82713,23607,1252,319.31,141585.95,0,0,0.3823,154.6
2025-01-29,CMP-0031,133491,40541,2289,339.76,281076.97,0,0,0.4748,194.8
2025-01-30,CMP-0031,146041,39947,2031,306.01,135288.15,0,0,0.4428,168.3
2025-01-31,CMP-0031,56511,10563,367,209.13,68406.5,0,0,0.6555,241.9
2025-02-01,CMP-0031,47838,7070,328,165.34,60987.56,0,0,0.6649,241.4
2025-02-02,CMP-0031,42588,6549,316,172.06,62951.5,0,0,0.4838,24.0
2025-02-03,CMP-0031,77704,21056,1140,303.16,203489.76,0,0,0.3199,182.2
2025-02-04,CMP-0031,106931,29336,1608,306.92,205862.32,0,0,0.2669,214.9
2025-02-05,CMP-0031,101760,21009,867,230.98,187687.5,0,0,0.4607,110.4
2025-02-06,CMP-0031,123044,30264,1488,275.17,116119.63,0,0,0.4031,148.0
2025-02-07,CMP-0031,83241,21986,1160,295.49,74141.39,0,0,0.4782,179.2
2023-07-16,CMP-0032,1915,60,2,103.64,98.91,21,1,0.4366,111.3
2023-07-17,CMP-0032,3285,144,6,143.91,256.57,56,10,0.6316,271.7
2023-07-18,CMP-0032,2886,128,5,146.04,254.58,42,8,0.4504,23.1
2023-07-19,CMP-0032,2547,99,3,128.25,254.28,36,7,0.7214,71.6
2023-07-20,CMP-0032,4540,224,10,161.72,732.5,31,3,0.73,291.5
2023-07-21,CMP-0032,2215,92,3,136.47,222.58,31,3,0.3327,15.2
2023-07-22,CMP-0032,886,17,0,66.44,0.0,3,0,0.3681,72.9
2023-07-23,CMP-0032,1266,39,1,102.8,39.02,11,1,0.4371,151.0
2023-07-24,CMP-0032,2424,106,4,143.74,217.12,32,4,0.7064,205.5
2023-07-25,CMP-0032,2938,103,3,114.96,210.51,33,2,0.3143,232.5
2023-07-26,CMP-0032,1493,51,1,114.04,74.7,18,3,0.6152,136.0
2023-07-27,CMP-0032,2371,96,3,133.62,82.01,23,3,0.5432,78.2
2023-07-28,CMP-0032,2974,125,5,137.82,371.65,26,2,0.6616,189.0
2023-07-29,CMP-0032,2014,51,2,83.44,168.47,14,0,0.344,75.2
2023-07-30,CMP-0032,1576,41,1,85.27,45.42,12,1,0.3925,125.2
2023-07-31,CMP-0032,4289,221,11,169.02,273.36,85,9,0.3318,209.5
2023-08-01,CMP-0032,3628,169,7,153.17,377.18,21,3,0.3007,260.8
2023-08-02,CMP-0032,3035,121,4,130.95,93.3,23,3,0.442,144.6
2023-08-03,CMP-0032,2688,122,5,149.88,436.47,26,4,0.4015,88.7
2023-08-04,CMP-0032,2040,62,1,100.09,63.25,21,2,0.4364,150.0
2023-08-05,CMP-0032,1338,35,1,86.66,58.61,7,1,0.7404,166.5
2023-08-06,CMP-0032,1775,59,2,109.31,136.09,8,0,0.7171,183.2
2023-08-07,CMP-0032,1589,58,1,120.64,77.37,18,2,0.2743,95.3
2023-08-08,CMP-0032,1248,39,1,104.75,55.55,8,1,0.5932,86.9
2023-08-09,CMP-0032,1698,56,1,109.69,42.49,19,2,0.3394,116.7
2023-08-10,CMP-0032,1006,30,0,98.65,0.0,8,1,0.4286,25.4
2023-08-11,CMP-0032,2351,76,2,106.34,78.56,9,0,0.6134,195.4
2023-08-12,CMP-0032,1265,28,0,74.32,0.0,10,1,0.3721,250.3
2023-08-13,CMP-0032,1367,24,0,57.7,0.0,6,0,0.2883,121.2
2023-08-14,CMP-0032,1560,60,2,126.53,176.87,17,3,0.441,294.4
2023-08-15,CMP-0032,1669,75,3,148.9,255.31,24,2,0.2612,285.9
2023-08-16,CMP-0032,1461,46,1,103.24,66.57,16,2,0.4667,48.2
2023-08-17,CMP-0032,2150,107,4,164.46,160.46,20,2,0.6771,84.5
2023-08-18,CMP-0032,3212,136,5,139.02,238.8,32,5,0.4685,227.9
2023-08-19,CMP-0032,2204,65,2,96.81,82.38,19,2,0.7049,208.3
2023-08-20,CMP-0032,1004,21,0,69.71,0.0,2,0,0.3149,91.1
2023-08-21,CMP-0032,2925,131,5,147.69,441.87,25,2,0.259,107.5
2023-08-22,CMP-0032,1080,32,0,98.59,0.0,10,1,0.544,195.9
2023-08-23,CMP-0032,2279,103,4,148.59,195.04,39,2,0.4203,113.7
2023-08-24,CMP-0032,2250,89,3,130.47,161.04,28,2,0.5989,206.8
2023-08-25,CMP-0032,1980,84,3,140.09,74.03,29,5,0.5657,175.0
2023-08-26,CMP-0032,958,17,0,61.4,0.0,6,0,0.3959,104.9
2023-08-27,CMP-0032,1387,27,0,65.9,0.0,7,0,0.4258,138.0
2023-08-28,CMP-0032,3721,160,6,141.2,144.48,62,8,0.4954,81.9
2023-08-29,CMP-0032,2568,80,2,102.21,62.78,22,3,0.2985,77.2
2023-03-19,CMP-0033,115750,19476,1082,193.03,66029.36,0,0,0.3296,236.6
2023-03-20,CMP-0033,101375,17824,658,201.7,32620.59,0,0,0.6256,134.2
2023-03-21,CMP-0033,146660,41512,2468,324.7,108739.43,0,0,0.3028,267.2
2023-03-22,CMP-0033,122922,22414,858,209.18,63421.93,0,0,0.5178,126.8
2023-03-23,CMP-0033,169403,45523,2570,308.27,143666.19,0,0,0.6631,143.1
2023-03-24,CMP-0033,179269,48811,2792,312.34,96295.51,0,0,0.5163,110.2
2023-03-25,CMP-0033,60929,8075,353,152.04,12047.28,0,0,0.4417,201.1
2023-03-26,CMP-0033,116934,20104,1141,197.22,57272.3,0,0,0.5594,54.5
2023-03-27,CMP-0033,134195,34166,1827,292.07,164295.56,0,0,0.6161,284.5
2023-03-28,CMP-0033,86293,18632,845,247.69,33268.5,0,0,0.486,40.9
2023-03-29,CMP-0033,80986,15645,635,221.61,46132.85,0,0,0.5771,172.3
2023-03-30,CMP-0033,92951,13664,422,168.64,33716.05,0,0,0.4345,264.3
2023-03-31,CMP-0033,86721,22454,1221,297.02,104709.31,0,0,0.4114,98.5
2023-04-01,CMP-0033,69529,7356,261,121.37,9519.45,0,0,0.3725,186.9
2023-04-02,CMP-0033,109708,17217,907,180.03,69186.74,0,0,0.5001,46.7
2023-04-03,CMP-0033,121374,27824,1364,262.98,61189.04,0,0,0.3296,146.7
2023-04-04,CMP-0033,188860,51912,3051,315.32,70065.07,0,0,0.5884,262.1
2023-04-05,CMP-0033,159535,36275,1763,260.84,142267.76,0,0,0.4585,89.1
2023-04-06,CMP-0033,130815,29571,1429,259.32,43822.12,0,0,0.5735,167.2
2023-04-07,CMP-0033,76088,21108,1252,318.24,68803.05,0,0,0.3965,128.5
2023-04-08,CMP-0033,102774,16887,932,188.5,69332.79,0,0,0.6083,160.8
2023-04-09,CMP-0033,89975,14732,810,187.83,41658.08,0,0,0.323,89.8
2023-04-10,CMP-0033,165900,43915,2485,303.66,182315.77,0,0,0.3345,132.7
2023-04-11,CMP-0033,69297,11619,416,192.35,34996.33,0,0,0.355,42.7
2023-04-12,CMP-0033,152180,42401,2526,319.63,69464.23,0,0,0.4958,84.7
2023-04-13,CMP-0033,102727,27905,1620,311.61,68740.19,0,0,0.6437,214.4
2023-04-14,CMP-0033,99040,19094,787,221.16,49285.01,0,0,0.324,97.2
2023-04-15,CMP-0033,52886,7746,381,168.04,18109.86,0,0,0.3956,284.3
2023-04-16,CMP-0033,50947,7784,399,175.27,26049.87,0,0,0.4699,99.0
2023-04-17,CMP-0033,139148,32768,1650,270.14,114539.82,0,0,0.3962,124.5
2023-04-18,CMP-0033,140397,36244,2000,296.14,48780.64,0,0,0.4015,181.5
2023-04-19,CMP-0033,117638,36618,2437,357.08,173458.12,0,0,0.7481,130.7
2023-04-20,CMP-0033,157717,46425,2922,337.67,99355.84,0,0,0.3279,258.0
2023-04-21,CMP-0033,71760,12808,488,204.75,23311.5,0,0,0.4926,63.2
2023-04-22,CMP-0033,85681,14836,863,198.64,29634.25,0,0,0.2571,284.9
2023-04-23,CMP-0033,80777,15745,1031,223.61,44723.04,0,0,0.3892,236.7
2023-04-24,CMP-0033,159276,41526,2315,299.08,153657.6,0,0,0.4797,275.1
2023-04-25,CMP-0033,195270,57566,3629,338.18,287411.2,0,0,0.6415,164.4
2023-04-26,CMP-0033,123628,41958,3045,389.33,110140.01,0,0,0.4492,43.2
2023-04-27,CMP-0033,119169,34743,2166,334.45,58559.64,0,0,0.5174,226.3
2023-04-28,CMP-0033,164524,41800,2271,291.45,199858.25,0,0,0.5334,85.7
2023-04-29,CMP-0033,70088,13049,816,213.58,59088.12,0,0,0.5754,84.8
2023-04-30,CMP-0033,89864,14240,758,181.78,40389.62,0,0,0.5546,172.3
2023-05-01,CMP-0033,72633,17661,902,278.94,31864.01,0,0,0.2818,272.4
2023-05-02,CMP-0033,109123,24551,1160,258.1,30865.74,0,0,0.5428,180.7
2023-04-06,CMP-0034,1033,41,1,6.96,124.01,13,1,0.567,71.0
2023-04-07,CMP-0034,1077,36,1,1.75,59.38,5,0,0.3575,153.9
2023-04-08,CMP-0034,633,8,0,8.54,0.0,2,0,0.6933,236.6
2023-04-09,CMP-0034,649,14,0,2.92,0.0,3,0,0.2502,230.0
2023-04-10,CMP-0034,1006,36,1,9.02,117.7,5,0,0.5071,286.2
2023-04-11,CMP-0034,1085,26,0,4.49,0.0,4,0,0.5306,103.0
2023-04-12,CMP-0034,1012,40,1,6.6,186.76,15,1,0.4096,292.7
2023-04-13,CMP-0034,987,36,1,7.06,70.75,4,0,0.4023,278.7
2023-04-14,CMP-0034,1025,40,1,6.65,138.4,10,0,0.6394,232.4
2023-04-15,CMP-0034,640,13,0,3.2,0.0,2,0,0.3015,100.5
2023-04-16,CMP-0034,669,10,0,9.14,0.0,1,0,0.6332,239.0
2023-04-17,CMP-0034,1052,42,2,12.79,268.89,6,1,0.7406,201.2
2023-04-18,CMP-0034,1010,36,1,11.83,158.62,6,1,0.486,259.0
2023-04-19,CMP-0034,987,31,1,4.55,68.16,6,0,0.6226,143.2
2023-04-20,CMP-0034,1020,24,0,6.38,0.0,5,0,0.452,291.1
2024-02-15,CMP-0035,890,24,0,5.3,0.0,9,1,0.2597,215.7
2024-02-16,CMP-0035,992,29,0,3.13,0.0,5,0,0.4109,240.4
2024-02-17,CMP-0035,628,9,0,4.89,0.0,1,0,0.5015,259.1
2024-02-18,CMP-0035,581,12,0,1.6,0.0,2,0,0.6106,148.9
2024-02-19,CMP-0035,995,36,1,14.57,25.6,10,1,0.7044,153.8
2024-02-20,CMP-0035,985,26,0,4.2,0.0,5,0,0.5698,93.7
2024-02-21,CMP-0035,890,24,0,5.54,0.0,3,0,0.6249,107.5
2024-02-22,CMP-0035,884,26,0,11.63,0.0,3,0,0.3994,72.0
2024-02-23,CMP-0035,922,27,0,1.32,0.0,7,1,0.3804,166.3
2024-02-24,CMP-0035,578,7,0,4.37,0.0,2,0,0.643,217.7
2024-02-25,CMP-0035,587,11,0,4.71,0.0,4,0,0.6923,67.5
2024-02-26,CMP-0035,928,31,1,7.02,53.6,6,0,0.602,87.8
2024-02-27,CMP-0035,921,25,0,11.21,0.0,3,0,0.4482,153.6
2024-02-28,CMP-0035,962,27,0,0.72,0.0,10,1,0.2581,139.6
2024-02-29,CMP-0035,905,31,1,0.48,56.53,10,1,0.496,178.8
2024-03-01,CMP-0035,1039,28,0,9.52,0.0,7,1,0.6403,166.6
2024-03-02,CMP-0035,619,12,0,11.98,0.0,1,0,0.555,298.0
2024-03-03,CMP-0035,654,10,0,11.28,0.0,2,0,0.4756,266.0
2024-03-04,CMP-0035,952,30,1,11.08,66.4,3,0,0.4199,165.4
2024-03-05,CMP-0035,970,45,2,10.39,155.73,10,0,0.5374,16.8
2024-03-06,CMP-0035,974,29,1,12.42,23.77,4,0,0.3794,78.5
2024-03-07,CMP-0035,920,23,0,10.12,0.0,5,0,0.635,178.7
2024-03-08,CMP-0035,1001,41,1,5.32,81.92,14,1,0.6365,73.8
2024-03-09,CMP-0035,651,11,0,2.72,0.0,3,0,0.6397,168.9
2024-03-10,CMP-0035,664,14,0,14.32,0.0,2,0,0.3544,101.3
2024-03-11,CMP-0035,959,18,0,6.36,0.0,6,0,0.4277,54.1
2024-03-12,CMP-0035,993,30,1,13.48,52.18,10,1,0.472,227.0
2024-03-13,CMP-0035,980,40,1,11.1,48.18,9,0,0.3528,123.4
2024-03-14,CMP-0035,989,20,0,12.22,0.0,3,0,0.6123,49.7
2024-03-15,CMP-0035,947,23,0,11.35,0.0,5,0,0.6248,105.3
2024-03-16,CMP-0035,631,17,0,2.86,0.0,5,0,0.3776,46.9
2024-03-17,CMP-0035,613,15,0,6.85,0.0,5,0,0.6787,116.1
2024-03-18,CMP-0035,950,37,1,14.19,78.97,8,1,0.4003,299.9
2024-03-19,CMP-0035,958,22,0,1.27,0.0,4,0,0.7257,93.3
2024-03-20,CMP-0035,1031,27,0,9.71,0.0,3,0,0.5323,51.5
2024-03-21,CMP-0035,1057,29,0,2.34,0.0,9,0,0.6512,261.9
2024-03-22,CMP-0035,981,23,0,9.91,0.0,5,0,0.3362,281.8
2024-03-23,CMP-0035,624,12,0,14.48,0.0,4,0,0.6895,46.2
2024-03-24,CMP-0035,653,15,0,2.44,0.0,2,0,0.7045,90.6
2024-03-25,CMP-0035,1011,32,1,4.82,75.37,6,1,0.2671,263.5
2024-03-26,CMP-0035,966,32,1,13.7,25.64,6,0,0.5126,60.1
2024-03-09,CMP-0036,5345,42,1,230.79,221.49,5,0,0.3062,150.6
2024-03-10,CMP-0036,16235,150,5,272.24,1070.53,39,2,0.5516,196.5
2024-03-11,CMP-0036,16527,271,10,481.45,1445.08,100,6,0.5782,119.2
2024-03-12,CMP-0036,15412,177,4,337.2,755.75,43,6,0.676,70.9
2024-03-13,CMP-0036,13018,187,6,421.89,500.19,71,5,0.2911,42.0
2024-03-14,CMP-0036,8512,65,1,225.15,219.65,8,0,0.3423,202.9
2024-03-15,CMP-0036,11936,139,3,341.28,705.94,41,5,0.5386,266.8
2024-03-16,CMP-0036,12517,104,3,244.4,251.12,23,3,0.5397,281.4
2024-03-17,CMP-0036,4805,33,0,201.19,0.0,7,0,0.3489,66.9
2024-03-18,CMP-0036,8788,94,2,314.08,132.28,31,2,0.4113,178.0
2024-03-19,CMP-0036,13669,156,4,334.85,487.61,45,7,0.5386,143.8
2024-03-20,CMP-0036,12553,175,5,409.05,859.18,46,3,0.3897,234.0
2024-03-21,CMP-0036,21349,271,8,371.98,965.65,99,8,0.6535,153.9
2024-03-22,CMP-0036,9236,67,1,213.46,179.38,20,2,0.5095,33.0
2024-03-23,CMP-0036,5149,24,0,141.62,0.0,9,0,0.3636,145.4
2024-03-24,CMP-0036,5787,42,1,216.08,159.08,7,1,0.4035,139.3
2024-03-25,CMP-0036,25171,362,12,421.84,899.21,130,16,0.4488,283.3
2024-03-26,CMP-0036,10481,62,0,174.1,0.0,21,1,0.2584,224.0
2024-03-27,CMP-0036,12497,148,4,347.84,672.67,21,3,0.5125,243.1
2024-03-28,CMP-0036,12537,148,4,345.79,405.9,56,7,0.4372,43.5
2024-03-29,CMP-0036,14238,240,9,493.77,1567.59,68,12,0.6256,58.3
2024-03-30,CMP-0036,13184,102,2,226.99,339.48,36,3,0.7295,285.4
2024-03-31,CMP-0036,8940,80,2,264.77,444.34,31,5,0.484,53.8
2024-04-01,CMP-0036,23430,318,10,397.38,600.64,55,7,0.4058,278.1
2024-04-02,CMP-0036,10313,78,1,221.79,232.67,9,1,0.3219,249.4
2024-04-03,CMP-0036,23321,355,13,445.84,2668.35,136,11,0.6432,199.1
2024-04-04,CMP-0036,15313,210,7,403.11,663.65,73,4,0.7317,93.7
2024-04-05,CMP-0036,24360,354,12,425.75,986.7,113,21,0.3259,141.4
2024-04-06,CMP-0036,21412,321,18,439.05,3544.29,33,2,0.4056,44.2
2024-04-07,CMP-0036,6754,33,0,143.42,0.0,9,0,0.3124,226.7
2024-04-08,CMP-0036,21007,372,16,519.77,1162.76,146,27,0.4207,92.5
2024-04-09,CMP-0036,22172,275,8,364.25,1029.36,101,6,0.4833,181.7
2024-04-10,CMP-0036,23126,322,10,408.67,1844.59,108,17,0.3623,44.4
2024-04-11,CMP-0036,23452,306,9,382.95,1517.37,85,8,0.6847,204.5
2024-04-12,CMP-0036,19477,235,6,353.67,1400.3,53,7,0.6826,94.9
2024-04-13,CMP-0036,11059,82,2,217.9,219.31,14,1,0.4598,253.3
2024-04-14,CMP-0036,15907,142,4,262.14,299.83,18,3,0.3714,156.1
2024-04-15,CMP-0036,12291,113,2,269.2,359.63,14,2,0.6043,174.8
2024-04-16,CMP-0036,24491,371,13,444.48,1659.42,94,17,0.4413,186.5
2024-04-17,CMP-0036,16166,195,5,354.29,1014.24,75,10,0.3087,232.7
2024-04-18,CMP-0036,11015,112,2,299.12,362.14,41,4,0.4469,227.1
2024-04-19,CMP-0036,12770,153,4,351.68,807.46,54,7,0.5114,283.0
2024-04-20,CMP-0036,16672,175,7,307.77,1211.43,58,8,0.2628,176.6
2024-04-21,CMP-0036,5254,39,1,219.6,230.27,5,0,0.6509,222.8
2024-04-22,CMP-0036,23011,325,11,414.17,1161.96,112,11,0.7368,85.9
2024-04-23,CMP-0036,13230,149,4,329.97,274.42,35,6,0.3816,241.2
2024-04-24,CMP-0036,13807,209,7,445.04,1391.22,55,5,0.4507,114.3
2024-04-25,CMP-0036,23844,357,13,439.45,2756.64,127,12,0.5582,225.9
2024-04-26,CMP-0036,29143,526,23,529.35,2322.14,183,11,0.611,197.2
2024-04-27,CMP-0036,8304,67,2,237.3,298.99,10,1,0.3823,216.6
2023-07-14,CMP-0037,820,5,0,5.26,0.0,1,0,0.7297,107.0
2023-07-15,CMP-0037,576,2,0,1.67,0.0,0,0,0.5302,230.7
2023-07-16,CMP-0037,550,2,0,8.07,0.0,0,0,0.2953,185.4
2023-07-17,CMP-0037,939,5,0,13.15,0.0,0,0,0.5164,128.1
2023-07-18,CMP-0037,889,5,0,13.82,0.0,1,0,0.6937,98.8
2023-07-19,CMP-0037,902,5,0,8.55,0.0,1,0,0.2704,171.2
2023-07-20,CMP-0037,898,4,0,10.01,0.0,0,0,0.7416,84.9
2023-07-21,CMP-0037,874,4,0,3.39,0.0,0,0,0.3718,20.9
2023-07-22,CMP-0037,550,1,0,9.18,0.0,0,0,0.534,132.5
2023-07-23,CMP-0037,520,2,0,12.72,0.0,0,0,0.7396,227.8
2023-07-24,CMP-0037,844,4,0,10.6,0.0,1,0,0.4351,271.5
2023-07-25,CMP-0037,855,4,0,14.05,0.0,0,0,0.3172,260.1
2023-07-26,CMP-0037,894,1,0,14.79,0.0,0,0,0.7405,238.5
2023-07-27,CMP-0037,928,5,0,7.61,0.0,0,0,0.552,220.2
2023-07-28,CMP-0037,904,6,0,10.76,0.0,1,0,0.4826,178.7
2023-07-29,CMP-0037,554,1,0,0.8,0.0,0,0,0.7266,63.8
2023-07-30,CMP-0037,589,2,0,8.4,0.0,0,0,0.6838,57.1
2023-07-31,CMP-0037,858,5,0,10.23,0.0,1,0,0.7237,222.4
2023-08-01,CMP-0037,784,3,0,10.7,0.0,0,0,0.7431,76.3
2023-08-02,CMP-0037,774,5,0,6.78,0.0,1,0,0.5349,264.7
2023-08-03,CMP-0037,816,4,0,14.19,0.0,1,0,0.4072,16.9
2023-08-04,CMP-0037,822,2,0,9.14,0.0,0,0,0.7387,189.9
2023-08-05,CMP-0037,497,1,0,7.95,0.0,0,0,0.5508,231.3
2023-08-06,CMP-0037,509,2,0,2.69,0.0,0,0,0.3098,40.4
2023-08-07,CMP-0037,827,4,0,14.19,0.0,1,0,0.4538,213.5
2023-08-08,CMP-0037,827,4,0,2.08,0.0,0,0,0.6036,265.5
2023-08-09,CMP-0037,805,5,0,7.5,0.0,1,0,0.7428,195.4
2023-08-10,CMP-0037,820,4,0,5.1,0.0,1,0,0.5531,294.9
2023-08-11,CMP-0037,788,4,0,0.89,0.0,0,0,0.5146,16.3
2023-08-12,CMP-0037,519,2,0,5.77,0.0,0,0,0.6797,287.4
2023-08-13,CMP-0037,498,1,0,2.83,0.0,0,0,0.4226,263.5
2023-08-14,CMP-0037,807,4,0,13.69,0.0,1,0,0.6032,265.7
2023-08-15,CMP-0037,748,3,0,2.66,0.0,1,0,0.2694,168.2
2023-02-21,CMP-0038,21285,751,28,711.7,6421.15,256,24,0.3957,114.5
2023-02-22,CMP-0038,16012,849,47,1068.81,7206.42,314,39,0.5518,299.2
2023-02-23,CMP-0038,25159,1076,48,862.25,10982.75,407,53,0.4444,142.7
2023-02-24,CMP-0038,7820,220,6,568.65,958.82,44,4,0.3697,248.0
2023-02-25,CMP-0038,8198,220,9,541.74,1194.94,45,8,0.7106,246.1
2023-02-26,CMP-0038,9880,167,4,340.95,749.5,58,3,0.5099,204.1
2023-02-27,CMP-0038,16679,781,38,943.89,5886.99,212,27,0.4471,170.7
2023-02-28,CMP-0038,10805,376,13,702.78,1529.54,88,7,0.7221,136.5
2023-03-01,CMP-0038,15901,600,25,761.35,1870.75,64,4,0.5306,188.8
2023-03-02,CMP-0038,17942,873,47,981.62,11214.75,289,47,0.5995,165.4
2023-03-03,CMP-0038,7458,213,6,576.15,1382.52,40,5,0.7001,169.7
2023-03-04,CMP-0038,8908,157,4,355.78,772.27,40,2,0.4015,68.6
2023-03-05,CMP-0038,13764,297,11,436.12,763.82,103,18,0.6193,164.3
2023-03-06,CMP-0038,14714,684,35,937.02,4436.19,211,39,0.2993,285.7
2023-03-07,CMP-0038,16263,435,13,540.12,2447.04,53,4,0.3534,197.5
2023-03-08,CMP-0038,4178,69,1,336.4,225.98,11,1,0.7122,16.4
2023-03-09,CMP-0038,11969,419,16,705.88,3303.28,146,28,0.7435,250.6
2023-03-10,CMP-0038,16891,722,34,861.5,7167.26,81,5,0.3731,205.5
2023-03-11,CMP-0038,18307,556,29,612.27,3947.23,150,26,0.5631,73.4
2023-03-12,CMP-0038,13366,297,11,448.01,2118.53,53,8,0.4579,132.9
2023-03-13,CMP-0038,12615,445,17,712.04,3777.29,153,18,0.5501,193.6
2023-03-24,CMP-0039,22871,557,11,366.02,1188.88,130,19,0.3615,196.7
2023-03-25,CMP-0039,5319,41,0,118.48,0.0,10,0,0.4137,283.9
2023-03-26,CMP-0039,9384,109,1,174.54,106.5,41,4,0.5181,96.1
2023-03-27,CMP-0039,22674,466,8,308.71,371.13,63,10,0.692,285.8
2023-03-28,CMP-0039,23493,506,9,324.11,785.58,69,13,0.4845,46.2
2023-03-29,CMP-0039,13891,246,3,267.07,367.42,38,6,0.6532,83.9
2023-03-30,CMP-0039,22843,455,7,299.44,567.01,64,8,0.2705,281.1
2023-03-31,CMP-0039,12817,127,1,149.39,54.84,20,1,0.5344,285.3
2023-04-01,CMP-0039,9883,108,1,164.33,134.79,40,4,0.3503,198.6
2023-04-02,CMP-0039,13072,179,3,206.41,153.23,33,1,0.342,70.4
2023-04-03,CMP-0039,19205,305,4,238.96,324.33,110,6,0.3729,165.6
2023-04-04,CMP-0039,22239,445,7,300.9,350.37,173,10,0.5924,131.8
2023-04-05,CMP-0039,23477,506,9,323.97,899.56,76,14,0.4352,55.9
2023-04-06,CMP-0039,12455,229,3,277.01,178.6,49,6,0.6569,234.1
2023-04-07,CMP-0039,14139,289,5,307.53,292.87,83,11,0.287,199.9
2023-04-08,CMP-0039,14749,150,2,152.81,266.81,44,4,0.558,143.2
2023-04-09,CMP-0039,15625,188,3,181.43,320.11,53,5,0.744,144.7
2023-04-10,CMP-0039,32391,719,13,333.68,664.03,187,19,0.3222,196.6
2023-04-11,CMP-0039,15174,309,5,306.72,682.87,123,22,0.434,21.0
2023-04-12,CMP-0039,23570,411,6,262.5,300.71,97,15,0.5207,79.7
