lead_id,date,campaign_id,channel,region,lead_source,lead_status,deal_value,days_to_convert,lead_score,is_won,deal_size
LEAD-001222,2024-04-09,CMP-0009,LinkedIn Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001223,2024-04-10,CMP-0009,LinkedIn Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001224,2024-04-10,CMP-0009,LinkedIn Ads,APAC,Referral,New,0.0,-1,10,0,No Deal
LEAD-001225,2024-04-11,CMP-0009,LinkedIn Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001226,2024-04-11,CMP-0009,LinkedIn Ads,APAC,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-001227,2024-04-12,CMP-0009,LinkedIn Ads,APAC,Paid,New,0.0,-1,10,0,No Deal
LEAD-001228,2024-04-12,CMP-0009,LinkedIn Ads,APAC,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-001229,2024-04-13,CMP-0009,LinkedIn Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001230,2024-04-15,CMP-0009,LinkedIn Ads,APAC,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-001231,2024-04-15,CMP-0009,LinkedIn Ads,APAC,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-001232,2024-04-15,CMP-0009,LinkedIn Ads,APAC,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-001233,2024-04-17,CMP-0009,LinkedIn Ads,APAC,Direct,New,0.0,-1,10,0,No Deal
LEAD-001234,2024-04-17,CMP-0009,LinkedIn Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001235,2024-04-17,CMP-0009,LinkedIn Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001236,2024-04-17,CMP-0009,LinkedIn Ads,APAC,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-001237,2024-04-17,CMP-0009,LinkedIn Ads,APAC,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-001238,2024-04-18,CMP-0009,LinkedIn Ads,APAC,Paid,Won,23914.3,2,100,1,Large (>8K)
LEAD-001239,2024-04-18,CMP-0009,LinkedIn Ads,APAC,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-001240,2024-04-18,CMP-0009,LinkedIn Ads,APAC,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-001241,2024-04-18,CMP-0009,LinkedIn Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001242,2024-04-19,CMP-0009,LinkedIn Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001243,2024-04-19,CMP-0009,LinkedIn Ads,APAC,Direct,New,0.0,-1,10,0,No Deal
LEAD-001244,2024-04-19,CMP-0009,LinkedIn Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001245,2024-04-20,CMP-0009,LinkedIn Ads,APAC,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-001246,2024-04-20,CMP-0009,LinkedIn Ads,APAC,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-001247,2024-04-21,CMP-0009,LinkedIn Ads,APAC,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-001248,2024-04-21,CMP-0009,LinkedIn Ads,APAC,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-001249,2024-04-21,CMP-0009,LinkedIn Ads,APAC,Paid,Won,29070.46,86,100,1,Large (>8K)
LEAD-001250,2024-04-21,CMP-0009,LinkedIn Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001251,2024-04-22,CMP-0009,LinkedIn Ads,APAC,Direct,Lost,0.0,-1,0,0,No Deal
LEAD-001252,2024-04-22,CMP-0009,LinkedIn Ads,APAC,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-001253,2024-04-22,CMP-0009,LinkedIn Ads,APAC,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-001254,2024-04-22,CMP-0009,LinkedIn Ads,APAC,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-001255,2024-04-22,CMP-0009,LinkedIn Ads,APAC,Paid,Won,31062.85,8,100,1,Large (>8K)
LEAD-001256,2024-04-25,CMP-0009,LinkedIn Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001257,2024-04-25,CMP-0009,LinkedIn Ads,APAC,Paid,New,0.0,-1,10,0,No Deal
LEAD-001258,2024-04-26,CMP-0009,LinkedIn Ads,APAC,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-001259,2024-04-27,CMP-0009,LinkedIn Ads,APAC,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-001260,2024-04-29,CMP-0009,LinkedIn Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001261,2024-04-29,CMP-0009,LinkedIn Ads,APAC,Referral,Won,10493.95,36,100,1,Large (>8K)
LEAD-001262,2024-04-29,CMP-0009,LinkedIn Ads,APAC,Paid,Won,17558.05,89,100,1,Large (>8K)
LEAD-001263,2024-04-30,CMP-0009,LinkedIn Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001264,2024-05-01,CMP-0009,LinkedIn Ads,APAC,Paid,Won,25034.14,35,100,1,Large (>8K)
LEAD-001265,2024-05-03,CMP-0009,LinkedIn Ads,APAC,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-001266,2024-05-06,CMP-0009,LinkedIn Ads,APAC,Organic,New,0.0,-1,10,0,No Deal
LEAD-001267,2024-05-06,CMP-0009,LinkedIn Ads,APAC,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-001268,2024-05-06,CMP-0009,LinkedIn Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001269,2024-05-06,CMP-0009,LinkedIn Ads,APAC,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-001270,2024-05-08,CMP-0009,LinkedIn Ads,APAC,Referral,Lost,0.0,-1,0,0,No Deal
LEAD-001271,2024-05-08,CMP-0009,LinkedIn Ads,APAC,Direct,New,0.0,-1,10,0,No Deal
LEAD-001272,2024-05-08,CMP-0009,LinkedIn Ads,APAC,Paid,Proposal,24153.56,-1,75,0,Large (>8K)
LEAD-001273,2024-05-08,CMP-0009,LinkedIn Ads,APAC,Direct,Lost,0.0,-1,0,0,No Deal
LEAD-001274,2024-05-08,CMP-0009,LinkedIn Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001275,2024-05-09,CMP-0009,LinkedIn Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001276,2024-05-09,CMP-0009,LinkedIn Ads,APAC,Direct,New,0.0,-1,10,0,No Deal
LEAD-001277,2024-05-09,CMP-0009,LinkedIn Ads,APAC,Direct,Proposal,9279.56,-1,75,0,Large (>8K)
LEAD-001278,2024-05-09,CMP-0009,LinkedIn Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001279,2024-05-09,CMP-0009,LinkedIn Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001280,2024-05-10,CMP-0009,LinkedIn Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001281,2024-05-10,CMP-0009,LinkedIn Ads,APAC,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-001282,2024-05-12,CMP-0009,LinkedIn Ads,APAC,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-001283,2024-05-13,CMP-0009,LinkedIn Ads,APAC,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-001284,2024-05-13,CMP-0009,LinkedIn Ads,APAC,Paid,Won,13205.23,44,100,1,Large (>8K)
LEAD-001285,2024-05-14,CMP-0009,LinkedIn Ads,APAC,Paid,Proposal,34252.48,-1,75,0,Large (>8K)
LEAD-001286,2024-05-15,CMP-0009,LinkedIn Ads,APAC,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-001287,2024-05-15,CMP-0009,LinkedIn Ads,APAC,Referral,New,0.0,-1,10,0,No Deal
LEAD-001288,2024-05-15,CMP-0009,LinkedIn Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001289,2024-05-15,CMP-0009,LinkedIn Ads,APAC,Paid,Proposal,13363.45,-1,75,0,Large (>8K)
LEAD-001290,2024-05-15,CMP-0009,LinkedIn Ads,APAC,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-001291,2024-05-16,CMP-0009,LinkedIn Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001292,2024-05-16,CMP-0009,LinkedIn Ads,APAC,Paid,New,0.0,-1,10,0,No Deal
LEAD-001293,2024-05-16,CMP-0009,LinkedIn Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001294,2024-05-16,CMP-0009,LinkedIn Ads,APAC,Paid,Proposal,19286.96,-1,75,0,Large (>8K)
LEAD-001295,2024-05-17,CMP-0009,LinkedIn Ads,APAC,Paid,New,0.0,-1,10,0,No Deal
LEAD-001296,2024-05-17,CMP-0009,LinkedIn Ads,APAC,Referral,New,0.0,-1,10,0,No Deal
LEAD-001297,2024-05-17,CMP-0009,LinkedIn Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001298,2024-05-17,CMP-0009,LinkedIn Ads,APAC,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-001299,2024-05-19,CMP-0009,LinkedIn Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001300,2024-05-20,CMP-0009,LinkedIn Ads,APAC,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-001301,2024-05-20,CMP-0009,LinkedIn Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001302,2024-05-20,CMP-0009,LinkedIn Ads,APAC,Paid,New,0.0,-1,10,0,No Deal
LEAD-001303,2024-05-20,CMP-0009,LinkedIn Ads,APAC,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-001304,2024-05-20,CMP-0009,LinkedIn Ads,APAC,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-001305,2024-05-21,CMP-0009,LinkedIn Ads,APAC,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-001306,2024-05-22,CMP-0009,LinkedIn Ads,APAC,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-001307,2024-05-22,CMP-0009,LinkedIn Ads,APAC,Paid,New,0.0,-1,10,0,No Deal
LEAD-001308,2024-05-22,CMP-0009,LinkedIn Ads,APAC,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-001309,2024-05-22,CMP-0009,LinkedIn Ads,APAC,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-001310,2024-05-22,CMP-0009,LinkedIn Ads,APAC,Organic,Won,13853.41,68,100,1,Large (>8K)
LEAD-001311,2024-05-23,CMP-0009,LinkedIn Ads,APAC,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-001312,2024-05-23,CMP-0009,LinkedIn Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001313,2024-05-23,CMP-0009,LinkedIn Ads,APAC,Paid,New,0.0,-1,10,0,No Deal
LEAD-001314,2024-05-23,CMP-0009,LinkedIn Ads,APAC,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-001315,2024-05-24,CMP-0009,LinkedIn Ads,APAC,Direct,New,0.0,-1,10,0,No Deal
LEAD-001316,2024-05-25,CMP-0009,LinkedIn Ads,APAC,Paid,Proposal,16694.48,-1,75,0,Large (>8K)
LEAD-001317,2024-05-25,CMP-0009,LinkedIn Ads,APAC,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-001318,2024-05-26,CMP-0009,LinkedIn Ads,APAC,Paid,New,0.0,-1,10,0,No Deal
LEAD-001319,2024-05-26,CMP-0009,LinkedIn Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001320,2024-05-27,CMP-0009,LinkedIn Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001321,2024-05-27,CMP-0009,LinkedIn Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001322,2024-05-27,CMP-0009,LinkedIn Ads,APAC,Paid,Proposal,9931.6,-1,75,0,Large (>8K)
LEAD-001323,2024-12-03,CMP-0010,LinkedIn Ads,LATAM,Paid,Won,2577.79,39,100,1,Medium (2K-8K)
LEAD-001324,2024-12-04,CMP-0010,LinkedIn Ads,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001325,2024-12-09,CMP-0010,LinkedIn Ads,LATAM,Paid,Won,1947.57,16,100,1,Small (<2K)
LEAD-001326,2024-12-10,CMP-0010,LinkedIn Ads,LATAM,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-001327,2024-12-10,CMP-0010,LinkedIn Ads,LATAM,Organic,Won,5350.09,33,100,1,Medium (2K-8K)
LEAD-001328,2024-12-11,CMP-0010,LinkedIn Ads,LATAM,Paid,Proposal,3229.64,-1,75,0,Medium (2K-8K)
LEAD-001329,2024-12-12,CMP-0010,LinkedIn Ads,LATAM,Organic,Won,7444.18,57,100,1,Medium (2K-8K)
LEAD-001330,2024-12-16,CMP-0010,LinkedIn Ads,LATAM,Paid,Won,3439.25,80,100,1,Medium (2K-8K)
LEAD-001331,2024-12-17,CMP-0010,LinkedIn Ads,LATAM,Paid,Proposal,6792.91,-1,75,0,Medium (2K-8K)
LEAD-001332,2024-12-20,CMP-0010,LinkedIn Ads,LATAM,Paid,Proposal,6371.89,-1,75,0,Medium (2K-8K)
LEAD-001333,2024-12-20,CMP-0010,LinkedIn Ads,LATAM,Paid,Won,1866.93,16,100,1,Small (<2K)
LEAD-001334,2024-12-24,CMP-0010,LinkedIn Ads,LATAM,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-001335,2024-12-25,CMP-0010,LinkedIn Ads,LATAM,Paid,Proposal,6281.62,-1,75,0,Medium (2K-8K)
LEAD-001336,2024-12-31,CMP-0010,LinkedIn Ads,LATAM,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-001337,2025-01-02,CMP-0010,LinkedIn Ads,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001338,2025-01-02,CMP-0010,LinkedIn Ads,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001339,2025-01-06,CMP-0010,LinkedIn Ads,LATAM,Organic,Proposal,6831.9,-1,75,0,Medium (2K-8K)
LEAD-001340,2025-01-06,CMP-0010,LinkedIn Ads,LATAM,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-001341,2025-01-07,CMP-0010,LinkedIn Ads,LATAM,Referral,New,0.0,-1,10,0,No Deal
LEAD-001342,2025-01-08,CMP-0010,LinkedIn Ads,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-001343,2025-01-08,CMP-0010,LinkedIn Ads,LATAM,Direct,Lost,0.0,-1,0,0,No Deal
LEAD-001344,2025-01-10,CMP-0010,LinkedIn Ads,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001345,2025-01-13,CMP-0010,LinkedIn Ads,LATAM,Paid,Proposal,6455.35,-1,75,0,Medium (2K-8K)
LEAD-001346,2025-01-13,CMP-0010,LinkedIn Ads,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001347,2025-01-15,CMP-0010,LinkedIn Ads,LATAM,Referral,New,0.0,-1,10,0,No Deal
LEAD-001348,2025-01-15,CMP-0010,LinkedIn Ads,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-001349,2025-01-16,CMP-0010,LinkedIn Ads,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001350,2025-01-16,CMP-0010,LinkedIn Ads,LATAM,Organic,Won,5042.03,4,100,1,Medium (2K-8K)
LEAD-001351,2025-01-16,CMP-0010,LinkedIn Ads,LATAM,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-001352,2025-01-20,CMP-0010,LinkedIn Ads,LATAM,Paid,Proposal,2954.07,-1,75,0,Medium (2K-8K)
LEAD-001353,2025-01-20,CMP-0010,LinkedIn Ads,LATAM,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-001354,2025-01-23,CMP-0010,LinkedIn Ads,LATAM,Referral,Won,6293.88,67,100,1,Medium (2K-8K)
LEAD-001355,2025-01-28,CMP-0010,LinkedIn Ads,LATAM,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-001356,2025-01-29,CMP-0010,LinkedIn Ads,LATAM,Paid,Won,1721.84,55,100,1,Small (<2K)
LEAD-001357,2025-01-30,CMP-0010,LinkedIn Ads,LATAM,Referral,New,0.0,-1,10,0,No Deal
LEAD-001358,2025-01-30,CMP-0010,LinkedIn Ads,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001359,2025-01-30,CMP-0010,LinkedIn Ads,LATAM,Organic,New,0.0,-1,10,0,No Deal
LEAD-001360,2025-02-01,CMP-0010,LinkedIn Ads,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-001361,2025-02-03,CMP-0010,LinkedIn Ads,LATAM,Paid,Won,2646.06,1,100,1,Medium (2K-8K)
LEAD-001362,2025-02-04,CMP-0010,LinkedIn Ads,LATAM,Referral,Lost,0.0,-1,0,0,No Deal
LEAD-001363,2025-02-06,CMP-0010,LinkedIn Ads,LATAM,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-001364,2025-02-06,CMP-0010,LinkedIn Ads,LATAM,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-001365,2025-02-07,CMP-0010,LinkedIn Ads,LATAM,Direct,Proposal,3993.74,-1,75,0,Medium (2K-8K)
LEAD-001366,2025-02-10,CMP-0010,LinkedIn Ads,LATAM,Paid,Won,7271.54,15,100,1,Medium (2K-8K)
LEAD-001367,2025-02-10,CMP-0010,LinkedIn Ads,LATAM,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-001368,2025-02-10,CMP-0010,LinkedIn Ads,LATAM,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-001369,2025-02-10,CMP-0010,LinkedIn Ads,LATAM,Paid,Won,5202.6,48,100,1,Medium (2K-8K)
LEAD-001370,2025-02-10,CMP-0010,LinkedIn Ads,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-001371,2025-02-11,CMP-0010,LinkedIn Ads,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001372,2025-02-13,CMP-0010,LinkedIn Ads,LATAM,Direct,Proposal,5319.9,-1,75,0,Medium (2K-8K)
LEAD-001373,2025-02-14,CMP-0010,LinkedIn Ads,LATAM,Organic,Proposal,3067.61,-1,75,0,Medium (2K-8K)
LEAD-001374,2025-02-16,CMP-0010,LinkedIn Ads,LATAM,Organic,New,0.0,-1,10,0,No Deal
LEAD-001375,2025-02-17,CMP-0010,LinkedIn Ads,LATAM,Referral,New,0.0,-1,10,0,No Deal
LEAD-001376,2025-02-17,CMP-0010,LinkedIn Ads,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001377,2025-02-17,CMP-0010,LinkedIn Ads,LATAM,Paid,Proposal,2837.03,-1,75,0,Medium (2K-8K)
LEAD-001378,2025-02-17,CMP-0010,LinkedIn Ads,LATAM,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-001379,2025-02-18,CMP-0010,LinkedIn Ads,LATAM,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-001380,2025-02-20,CMP-0010,LinkedIn Ads,LATAM,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-001381,2025-02-20,CMP-0010,LinkedIn Ads,LATAM,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-001382,2025-02-22,CMP-0010,LinkedIn Ads,LATAM,Referral,Won,5939.21,77,100,1,Medium (2K-8K)
LEAD-001383,2025-02-25,CMP-0010,LinkedIn Ads,LATAM,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-001384,2025-02-25,CMP-0010,LinkedIn Ads,LATAM,Paid,Proposal,5685.17,-1,75,0,Medium (2K-8K)
LEAD-001385,2025-02-26,CMP-0010,LinkedIn Ads,LATAM,Referral,Won,4438.67,65,100,1,Medium (2K-8K)
LEAD-001386,2025-02-26,CMP-0010,LinkedIn Ads,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001387,2025-02-26,CMP-0010,LinkedIn Ads,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001388,2025-02-26,CMP-0010,LinkedIn Ads,LATAM,Paid,Proposal,5460.46,-1,75,0,Medium (2K-8K)
LEAD-001389,2025-02-27,CMP-0010,LinkedIn Ads,LATAM,Paid,Proposal,6490.9,-1,75,0,Medium (2K-8K)
LEAD-001390,2025-03-03,CMP-0010,LinkedIn Ads,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001391,2025-03-04,CMP-0010,LinkedIn Ads,LATAM,Paid,Won,2098.23,28,100,1,Medium (2K-8K)
LEAD-001392,2025-03-04,CMP-0010,LinkedIn Ads,LATAM,Paid,Proposal,5878.58,-1,75,0,Medium (2K-8K)
LEAD-001393,2025-03-04,CMP-0010,LinkedIn Ads,LATAM,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-001394,2025-03-04,CMP-0010,LinkedIn Ads,LATAM,Organic,Won,2879.31,31,100,1,Medium (2K-8K)
LEAD-001395,2025-03-05,CMP-0010,LinkedIn Ads,LATAM,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-001396,2025-03-10,CMP-0010,LinkedIn Ads,LATAM,Paid,Won,6747.44,71,100,1,Medium (2K-8K)
LEAD-001397,2025-03-10,CMP-0010,LinkedIn Ads,LATAM,Direct,Proposal,5213.83,-1,75,0,Medium (2K-8K)
LEAD-001398,2025-03-10,CMP-0010,LinkedIn Ads,LATAM,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-001399,2025-03-10,CMP-0010,LinkedIn Ads,LATAM,Paid,Proposal,2768.87,-1,75,0,Medium (2K-8K)
LEAD-001400,2025-03-12,CMP-0010,LinkedIn Ads,LATAM,Organic,Proposal,7003.5,-1,75,0,Medium (2K-8K)
LEAD-001401,2024-04-18,CMP-0011,TikTok Ads,North America,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-001402,2024-04-18,CMP-0011,TikTok Ads,North America,Organic,Won,2359.51,38,100,1,Medium (2K-8K)
LEAD-001403,2024-04-18,CMP-0011,TikTok Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-001404,2024-04-18,CMP-0011,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-001405,2024-04-18,CMP-0011,TikTok Ads,North America,Paid,Proposal,8154.13,-1,75,0,Large (>8K)
LEAD-001406,2024-04-19,CMP-0011,TikTok Ads,North America,Paid,Won,2664.59,75,100,1,Medium (2K-8K)
LEAD-001407,2024-04-19,CMP-0011,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001408,2024-04-19,CMP-0011,TikTok Ads,North America,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-001409,2024-04-19,CMP-0011,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001410,2024-04-19,CMP-0011,TikTok Ads,North America,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-001411,2024-04-20,CMP-0011,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001412,2024-04-20,CMP-0011,TikTok Ads,North America,Direct,Won,7096.49,43,100,1,Medium (2K-8K)
LEAD-001413,2024-04-20,CMP-0011,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-001414,2024-04-20,CMP-0011,TikTok Ads,North America,Direct,Won,8198.04,42,100,1,Large (>8K)
LEAD-001415,2024-04-20,CMP-0011,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001416,2024-04-21,CMP-0011,TikTok Ads,North America,Referral,Won,3514.05,46,100,1,Medium (2K-8K)
LEAD-001417,2024-04-22,CMP-0011,TikTok Ads,North America,Paid,Proposal,6999.38,-1,75,0,Medium (2K-8K)
LEAD-001418,2024-04-22,CMP-0011,TikTok Ads,North America,Direct,New,0.0,-1,10,0,No Deal
LEAD-001419,2024-04-22,CMP-0011,TikTok Ads,North America,Referral,Lost,0.0,-1,0,0,No Deal
LEAD-001420,2024-04-22,CMP-0011,TikTok Ads,North America,Referral,Won,4685.16,82,100,1,Medium (2K-8K)
LEAD-001421,2024-04-22,CMP-0011,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-001422,2024-04-23,CMP-0011,TikTok Ads,North America,Direct,Won,7160.01,62,100,1,Medium (2K-8K)
LEAD-001423,2024-04-23,CMP-0011,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001424,2024-04-23,CMP-0011,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-001425,2024-04-23,CMP-0011,TikTok Ads,North America,Paid,Proposal,7682.54,-1,75,0,Medium (2K-8K)
LEAD-001426,2024-04-23,CMP-0011,TikTok Ads,North America,Paid,Won,3213.18,64,100,1,Medium (2K-8K)
LEAD-001427,2024-04-24,CMP-0011,TikTok Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-001428,2024-04-24,CMP-0011,TikTok Ads,North America,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-001429,2024-04-24,CMP-0011,TikTok Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-001430,2024-04-24,CMP-0011,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001431,2024-04-24,CMP-0011,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001432,2024-04-25,CMP-0011,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-001433,2024-04-25,CMP-0011,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-001434,2024-04-25,CMP-0011,TikTok Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-001435,2024-04-25,CMP-0011,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-001436,2024-04-25,CMP-0011,TikTok Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-001437,2024-04-26,CMP-0011,TikTok Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-001438,2024-04-26,CMP-0011,TikTok Ads,North America,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-001439,2024-04-26,CMP-0011,TikTok Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-001440,2024-04-26,CMP-0011,TikTok Ads,North America,Paid,Won,4375.81,21,100,1,Medium (2K-8K)
LEAD-001441,2024-04-26,CMP-0011,TikTok Ads,North America,Paid,Proposal,4670.61,-1,75,0,Medium (2K-8K)
LEAD-001442,2024-04-27,CMP-0011,TikTok Ads,North America,Organic,Proposal,6984.86,-1,75,0,Medium (2K-8K)
LEAD-001443,2024-04-27,CMP-0011,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-001444,2024-04-28,CMP-0011,TikTok Ads,North America,Referral,New,0.0,-1,10,0,No Deal
LEAD-001445,2024-04-28,CMP-0011,TikTok Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-001446,2024-04-28,CMP-0011,TikTok Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-001447,2024-04-29,CMP-0011,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-001448,2024-04-29,CMP-0011,TikTok Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
