date,campaign_id,impressions,clicks,conversions,spend,revenue,likes,shares,bounce_rate,avg_session_duration_sec,ctr,cpc,cpa,roas,conversion_rate,cost_per_impression,year,month,month_name,quarter,week_number,day_of_week,is_weekend
2024-09-09,CMP-0013,6392,230,7,552.16,1264.11,33,4,0.7468,234.6,0.035982,2.4007,78.88,2.2894,0.030435,86.383,2024,9,September,2024Q3,37,Monday,False
2024-09-10,CMP-0013,9536,456,18,732.48,1984.07,132,10,0.6172,113.3,0.047819,1.6063,40.6933,2.7087,0.039474,76.8121,2024,9,September,2024Q3,37,Tuesday,False
2024-09-11,CMP-0013,11700,463,15,606.17,2327.35,62,4,0.4494,100.9,0.039573,1.3092,40.4113,3.8394,0.032397,51.8094,2024,9,September,2024Q3,37,Wednesday,False
2024-09-12,CMP-0013,18048,1017,49,862.9,7581.33,264,28,0.6028,150.3,0.05635,0.8485,17.6102,8.7859,0.048181,47.8114,2024,9,September,2024Q3,37,Thursday,False
2023-09-29,CMP-0014,1305,12,0,261.69,0.0,1,0,0.4744,208.4,0.009195,21.8075,0.0,0.0,0.0,200.5287,2023,9,September,2023Q3,39,Friday,False
2023-09-30,CMP-0014,1675,9,0,160.32,0.0,1,0,0.5687,287.5,0.005373,17.8133,0.0,0.0,0.0,95.7134,2023,9,September,2023Q3,39,Saturday,True
2023-10-01,CMP-0014,977,5,0,144.84,0.0,1,0,0.3835,43.0,0.005118,28.968,0.0,0.0,0.0,148.2497,2023,10,October,2023Q4,39,Sunday,True
2023-10-02,CMP-0014,2042,18,0,249.09,0.0,5,0,0.6172,182.8,0.008815,13.8383,0.0,0.0,0.0,121.9833,2023,10,October,2023Q4,40,Monday,False
2023-10-03,CMP-0014,1222,10,0,235.21,0.0,3,0,0.5238,206.7,0.008183,23.521,0.0,0.0,0.0,192.4795,2023,10,October,2023Q4,40,Tuesday,False
2023-10-04,CMP-0014,2592,26,1,276.97,23.31,3,0,0.473,77.5,0.010031,10.6527,276.97,0.0842,0.038462,106.8557,2023,10,October,2023Q4,40,Wednesday,False
2023-10-05,CMP-0014,1669,17,0,289.03,0.0,1,0,0.7193,202.1,0.010186,17.0018,0.0,0.0,0.0,173.1756,2023,10,October,2023Q4,40,Thursday,False
2023-10-06,CMP-0014,1919,14,0,204.47,0.0,4,0,0.31,259.1,0.007295,14.605,0.0,0.0,0.0,106.5503,2023,10,October,2023Q4,40,Friday,False
2023-10-07,CMP-0014,540,2,0,113.28,0.0,0,0,0.7336,270.4,0.003704,56.64,0.0,0.0,0.0,209.7778,2023,10,October,2023Q4,40,Saturday,True
2023-10-08,CMP-0014,827,2,0,97.69,0.0,0,0,0.5694,278.0,0.002418,48.845,0.0,0.0,0.0,118.1258,2023,10,October,2023Q4,40,Sunday,True
2023-10-09,CMP-0014,1531,14,0,267.26,0.0,5,0,0.4117,61.2,0.009144,19.09,0.0,0.0,0.0,174.5656,2023,10,October,2023Q4,41,Monday,False
2023-10-10,CMP-0014,833,5,0,189.07,0.0,1,0,0.28,287.3,0.006002,37.814,0.0,0.0,0.0,226.9748,2023,10,October,2023Q4,41,Tuesday,False
2023-10-11,CMP-0014,781,3,0,138.15,0.0,0,0,0.5552,65.9,0.003841,46.05,0.0,0.0,0.0,176.8886,2023,10,October,2023Q4,41,Wednesday,False
2023-10-12,CMP-0014,1866,17,0,261.46,0.0,5,0,0.5717,275.1,0.00911,15.38,0.0,0.0,0.0,140.1179,2023,10,October,2023Q4,41,Thursday,False
2023-10-13,CMP-0014,3126,41,2,363.57,58.94,4,0,0.3753,142.1,0.013116,8.8676,181.785,0.1621,0.04878,116.3052,2023,10,October,2023Q4,41,Friday,False
2023-10-14,CMP-0014,1508,8,0,154.2,0.0,2,0,0.5823,90.9,0.005305,19.275,0.0,0.0,0.0,102.2546,2023,10,October,2023Q4,41,Saturday,True
2023-10-15,CMP-0014,1532,10,0,180.28,0.0,2,0,0.72,154.8,0.006527,18.028,0.0,0.0,0.0,117.6762,2023,10,October,2023Q4,41,Sunday,True
2023-10-16,CMP-0014,1670,14,0,246.58,0.0,4,0,0.5201,15.9,0.008383,17.6129,0.0,0.0,0.0,147.6527,2023,10,October,2023Q4,42,Monday,False
2023-10-17,CMP-0014,2416,20,0,237.81,0.0,4,0,0.7175,117.3,0.008278,11.8905,0.0,0.0,0.0,98.4313,2023,10,October,2023Q4,42,Tuesday,False
2023-10-18,CMP-0014,2407,25,1,287.2,49.54,7,1,0.2953,167.4,0.010386,11.488,287.2,0.1725,0.04,119.3187,2023,10,October,2023Q4,42,Wednesday,False
2023-10-19,CMP-0014,2332,19,0,228.52,0.0,4,0,0.5739,65.3,0.008148,12.0274,0.0,0.0,0.0,97.9931,2023,10,October,2023Q4,42,Thursday,False
2023-10-20,CMP-0014,1068,9,0,255.58,0.0,1,0,0.6982,194.7,0.008427,28.3978,0.0,0.0,0.0,239.3071,2023,10,October,2023Q4,42,Friday,False
2023-10-21,CMP-0014,1030,6,0,164.32,0.0,1,0,0.32,70.0,0.005825,27.3867,0.0,0.0,0.0,159.534,2023,10,October,2023Q4,42,Saturday,True
2023-10-22,CMP-0014,1154,5,0,133.76,0.0,1,0,0.5203,102.7,0.004333,26.752,0.0,0.0,0.0,115.9099,2023,10,October,2023Q4,42,Sunday,True
2023-10-23,CMP-0014,2155,22,1,290.74,78.81,5,0,0.2685,31.0,0.010209,13.2155,290.74,0.2711,0.045455,134.9142,2023,10,October,2023Q4,43,Monday,False
2023-10-24,CMP-0014,2124,18,0,234.12,0.0,2,0,0.5837,145.6,0.008475,13.0067,0.0,0.0,0.0,110.226,2023,10,October,2023Q4,43,Tuesday,False
2023-10-25,CMP-0014,1720,12,0,205.94,0.0,1,0,0.7124,25.5,0.006977,17.1617,0.0,0.0,0.0,119.7326,2023,10,October,2023Q4,43,Wednesday,False
2023-10-26,CMP-0014,1302,12,0,268.64,0.0,2,0,0.2729,214.9,0.009217,22.3867,0.0,0.0,0.0,206.3287,2023,10,October,2023Q4,43,Thursday,False
2023-10-27,CMP-0014,950,6,0,199.01,0.0,0,0,0.6468,145.0,0.006316,33.1683,0.0,0.0,0.0,209.4842,2023,10,October,2023Q4,43,Friday,False
2023-10-28,CMP-0014,782,4,0,155.26,0.0,1,0,0.4986,242.8,0.005115,38.815,0.0,0.0,0.0,198.5422,2023,10,October,2023Q4,43,Saturday,True
2023-10-29,CMP-0014,826,4,0,154.11,0.0,0,0,0.7411,208.3,0.004843,38.5275,0.0,0.0,0.0,186.5738,2023,10,October,2023Q4,43,Sunday,True
2023-10-30,CMP-0014,1784,19,1,295.3,88.37,5,0,0.6682,241.0,0.01065,15.5421,295.3,0.2993,0.052632,165.5269,2023,10,October,2023Q4,44,Monday,False
2024-08-20,CMP-0015,777,4,0,11.46,0.0,0,0,0.3206,133.3,0.005148,2.865,0.0,0.0,0.0,14.749,2024,8,August,2024Q3,34,Tuesday,False
2024-08-21,CMP-0015,823,4,0,10.44,0.0,0,0,0.2703,43.5,0.00486,2.61,0.0,0.0,0.0,12.6853,2024,8,August,2024Q3,34,Wednesday,False
2024-08-22,CMP-0015,783,5,0,12.71,0.0,1,0,0.4935,16.8,0.006386,2.542,0.0,0.0,0.0,16.2324,2024,8,August,2024Q3,34,Thursday,False
2024-08-23,CMP-0015,802,3,0,2.69,0.0,0,0,0.4581,245.1,0.003741,0.8967,0.0,0.0,0.0,3.3541,2024,8,August,2024Q3,34,Friday,False
2024-08-24,CMP-0015,507,1,0,11.59,0.0,0,0,0.5115,132.4,0.001972,11.59,0.0,0.0,0.0,22.86,2024,8,August,2024Q3,34,Saturday,True
2024-08-25,CMP-0015,525,1,0,14.07,0.0,0,0,0.4999,285.8,0.001905,14.07,0.0,0.0,0.0,26.8,2024,8,August,2024Q3,34,Sunday,True
2024-08-26,CMP-0015,824,4,0,9.41,0.0,0,0,0.3678,48.5,0.004854,2.3525,0.0,0.0,0.0,11.4199,2024,8,August,2024Q3,35,Monday,False
2024-08-27,CMP-0015,753,3,0,7.95,0.0,0,0,0.5199,77.5,0.003984,2.65,0.0,0.0,0.0,10.5578,2024,8,August,2024Q3,35,Tuesday,False
2024-08-28,CMP-0015,778,5,0,11.55,0.0,0,0,0.6483,210.3,0.006427,2.31,0.0,0.0,0.0,14.8458,2024,8,August,2024Q3,35,Wednesday,False
2024-08-29,CMP-0015,830,4,0,14.53,0.0,0,0,0.2716,198.8,0.004819,3.6325,0.0,0.0,0.0,17.506,2024,8,August,2024Q3,35,Thursday,False
2024-08-30,CMP-0015,843,4,0,4.28,0.0,0,0,0.6292,27.3,0.004745,1.07,0.0,0.0,0.0,5.0771,2024,8,August,2024Q3,35,Friday,False
2024-08-31,CMP-0015,519,2,0,11.11,0.0,0,0,0.4925,48.1,0.003854,5.555,0.0,0.0,0.0,21.4066,2024,8,August,2024Q3,35,Saturday,True
2024-09-01,CMP-0015,464,1,0,13.43,0.0,0,0,0.3494,207.9,0.002155,13.43,0.0,0.0,0.0,28.944,2024,9,September,2024Q3,35,Sunday,True
2024-09-02,CMP-0015,755,3,0,4.89,0.0,0,0,0.6189,262.9,0.003974,1.63,0.0,0.0,0.0,6.4768,2024,9,September,2024Q3,36,Monday,False
2024-09-03,CMP-0015,794,4,0,5.63,0.0,0,0,0.6952,56.3,0.005038,1.4075,0.0,0.0,0.0,7.0907,2024,9,September,2024Q3,36,Tuesday,False
2024-09-04,CMP-0015,787,3,0,13.92,0.0,0,0,0.6099,195.1,0.003812,4.64,0.0,0.0,0.0,17.6874,2024,9,September,2024Q3,36,Wednesday,False
2024-09-05,CMP-0015,768,2,0,14.63,0.0,0,0,0.2798,53.9,0.002604,7.315,0.0,0.0,0.0,19.0495,2024,9,September,2024Q3,36,Thursday,False
2024-09-06,CMP-0015,726,3,0,12.77,0.0,0,0,0.6932,187.0,0.004132,4.2567,0.0,0.0,0.0,17.5895,2024,9,September,2024Q3,36,Friday,False
2024-09-07,CMP-0015,484,1,0,11.84,0.0,0,0,0.7351,258.7,0.002066,11.84,0.0,0.0,0.0,24.4628,2024,9,September,2024Q3,36,Saturday,True
2024-09-08,CMP-0015,466,1,0,1.3,0.0,0,0,0.5458,253.5,0.002146,1.3,0.0,0.0,0.0,2.7897,2024,9,September,2024Q3,36,Sunday,True
2024-09-09,CMP-0015,784,3,0,4.19,0.0,0,0,0.4136,180.1,0.003827,1.3967,0.0,0.0,0.0,5.3444,2024,9,September,2024Q3,37,Monday,False
2024-09-10,CMP-0015,762,3,0,13.38,0.0,0,0,0.2525,294.4,0.003937,4.46,0.0,0.0,0.0,17.5591,2024,9,September,2024Q3,37,Tuesday,False
2024-09-11,CMP-0015,789,2,0,0.6,0.0,0,0,0.5156,151.6,0.002535,0.3,0.0,0.0,0.0,0.7605,2024,9,September,2024Q3,37,Wednesday,False
2024-09-12,CMP-0015,745,3,0,11.97,0.0,0,0,0.5292,18.5,0.004027,3.99,0.0,0.0,0.0,16.0671,2024,9,September,2024Q3,37,Thursday,False
2024-09-13,CMP-0015,762,5,0,10.98,0.0,0,0,0.5738,40.9,0.006562,2.196,0.0,0.0,0.0,14.4094,2024,9,September,2024Q3,37,Friday,False
2024-09-14,CMP-0015,493,1,0,7.2,0.0,0,0,0.6236,22.0,0.002028,7.2,0.0,0.0,0.0,14.6045,2024,9,September,2024Q3,37,Saturday,True
2024-09-15,CMP-0015,454,1,0,6.82,0.0,0,0,0.6449,120.6,0.002203,6.82,0.0,0.0,0.0,15.022,2024,9,September,2024Q3,37,Sunday,True
2024-09-16,CMP-0015,766,4,0,6.96,0.0,1,0,0.6967,109.9,0.005222,1.74,0.0,0.0,0.0,9.0862,2024,9,September,2024Q3,38,Monday,False
2024-09-17,CMP-0015,696,3,0,0.49,0.0,0,0,0.5212,241.4,0.00431,0.1633,0.0,0.0,0.0,0.704,2024,9,September,2024Q3,38,Tuesday,False
2024-09-18,CMP-0015,715,3,0,11.82,0.0,1,0,0.2774,284.4,0.004196,3.94,0.0,0.0,0.0,16.5315,2024,9,September,2024Q3,38,Wednesday,False
2024-09-19,CMP-0015,754,4,0,10.12,0.0,0,0,0.5596,119.2,0.005305,2.53,0.0,0.0,0.0,13.4218,2024,9,September,2024Q3,38,Thursday,False
2024-09-20,CMP-0015,778,5,0,2.63,0.0,0,0,0.3524,294.7,0.006427,0.526,0.0,0.0,0.0,3.3805,2024,9,September,2024Q3,38,Friday,False
2024-09-21,CMP-0015,468,1,0,3.58,0.0,0,0,0.5401,288.3,0.002137,3.58,0.0,0.0,0.0,7.6496,2024,9,September,2024Q3,38,Saturday,True
2024-09-22,CMP-0015,475,2,0,3.15,0.0,0,0,0.3837,208.9,0.004211,1.575,0.0,0.0,0.0,6.6316,2024,9,September,2024Q3,38,Sunday,True
2024-09-23,CMP-0015,719,4,0,4.16,0.0,0,0,0.5133,50.0,0.005563,1.04,0.0,0.0,0.0,5.7858,2024,9,September,2024Q3,39,Monday,False
2024-09-24,CMP-0015,775,5,0,10.65,0.0,1,0,0.5605,243.0,0.006452,2.13,0.0,0.0,0.0,13.7419,2024,9,September,2024Q3,39,Tuesday,False
2024-09-25,CMP-0015,740,3,0,14.18,0.0,1,0,0.696,145.5,0.004054,4.7267,0.0,0.0,0.0,19.1622,2024,9,September,2024Q3,39,Wednesday,False
2024-09-26,CMP-0015,777,5,0,1.2,0.0,0,0,0.3047,93.6,0.006435,0.24,0.0,0.0,0.0,1.5444,2024,9,September,2024Q3,39,Thursday,False
2024-09-27,CMP-0015,791,4,0,10.46,0.0,1,0,0.5636,98.6,0.005057,2.615,0.0,0.0,0.0,13.2238,2024,9,September,2024Q3,39,Friday,False
2024-09-28,CMP-0015,491,1,0,14.54,0.0,0,0,0.4719,198.7,0.002037,14.54,0.0,0.0,0.0,29.613,2024,9,September,2024Q3,39,Saturday,True
2024-09-29,CMP-0015,504,1,0,4.37,0.0,0,0,0.7237,198.7,0.001984,4.37,0.0,0.0,0.0,8.6706,2024,9,September,2024Q3,39,Sunday,True
2024-09-30,CMP-0015,815,4,0,6.18,0.0,1,0,0.5467,213.6,0.004908,1.545,0.0,0.0,0.0,7.5828,2024,9,September,2024Q3,40,Monday,False
2024-10-01,CMP-0015,737,3,0,12.63,0.0,0,0,0.6447,63.9,0.004071,4.21,0.0,0.0,0.0,17.137,2024,10,October,2024Q4,40,Tuesday,False
2024-10-02,CMP-0015,803,6,0,3.9,0.0,2,0,0.2737,115.6,0.007472,0.65,0.0,0.0,0.0,4.8568,2024,10,October,2024Q4,40,Wednesday,False
2024-10-03,CMP-0015,712,3,0,6.84,0.0,1,0,0.3926,292.4,0.004213,2.28,0.0,0.0,0.0,9.6067,2024,10,October,2024Q4,40,Thursday,False
2024-10-04,CMP-0015,731,4,0,12.59,0.0,1,0,0.369,26.7,0.005472,3.1475,0.0,0.0,0.0,17.223,2024,10,October,2024Q4,40,Friday,False
2024-10-05,CMP-0015,496,2,0,4.75,0.0,0,0,0.5312,24.9,0.004032,2.375,0.0,0.0,0.0,9.5766,2024,10,October,2024Q4,40,Saturday,True
2024-10-06,CMP-0015,489,1,0,4.75,0.0,0,0,0.3313,100.9,0.002045,4.75,0.0,0.0,0.0,9.7137,2024,10,October,2024Q4,40,Sunday,True
2024-10-07,CMP-0015,777,4,0,13.81,0.0,0,0,0.479,106.3,0.005148,3.4525,0.0,0.0,0.0,17.7735,2024,10,October,2024Q4,41,Monday,False
2024-10-08,CMP-0015,719,4,0,0.06,0.0,1,0,0.6027,150.1,0.005563,0.015,0.0,0.0,0.0,0.0834,2024,10,October,2024Q4,41,Tuesday,False
2024-10-09,CMP-0015,682,4,0,4.35,0.0,1,0,0.3235,176.1,0.005865,1.0875,0.0,0.0,0.0,6.3783,2024,10,October,2024Q4,41,Wednesday,False
2024-10-10,CMP-0015,775,4,0,13.6,0.0,1,0,0.7001,54.7,0.005161,3.4,0.0,0.0,0.0,17.5484,2024,10,October,2024Q4,41,Thursday,False
2024-10-11,CMP-0015,748,3,0,8.26,0.0,0,0,0.473,41.4,0.004011,2.7533,0.0,0.0,0.0,11.0428,2024,10,October,2024Q4,41,Friday,False
2024-10-12,CMP-0015,480,1,0,0.83,0.0,0,0,0.7178,94.2,0.002083,0.83,0.0,0.0,0.0,1.7292,2024,10,October,2024Q4,41,Saturday,True
2024-10-13,CMP-0015,465,2,0,0.34,0.0,0,0,0.2937,160.9,0.004301,0.17,0.0,0.0,0.0,0.7312,2024,10,October,2024Q4,41,Sunday,True
2024-10-14,CMP-0015,758,4,0,2.92,0.0,1,0,0.7042,117.9,0.005277,0.73,0.0,0.0,0.0,3.8522,2024,10,October,2024Q4,42,Monday,False
2024-10-15,CMP-0015,718,4,0,2.22,0.0,0,0,0.3923,115.1,0.005571,0.555,0.0,0.0,0.0,3.0919,2024,10,October,2024Q4,42,Tuesday,False
2024-10-16,CMP-0015,773,4,0,14.66,0.0,0,0,0.4721,297.9,0.005175,3.665,0.0,0.0,0.0,18.9651,2024,10,October,2024Q4,42,Wednesday,False
2024-10-17,CMP-0015,751,3,0,12.06,0.0,1,0,0.4619,270.5,0.003995,4.02,0.0,0.0,0.0,16.0586,2024,10,October,2024Q4,42,Thursday,False
2024-10-18,CMP-0015,736,3,0,2.09,0.0,0,0,0.4873,262.2,0.004076,0.6967,0.0,0.0,0.0,2.8397,2024,10,October,2024Q4,42,Friday,False
2024-10-19,CMP-0015,478,1,0,14.8,0.0,0,0,0.2942,131.7,0.002092,14.8,0.0,0.0,0.0,30.9623,2024,10,October,2024Q4,42,Saturday,True
2024-10-20,CMP-0015,518,1,0,13.72,0.0,0,0,0.6276,54.0,0.001931,13.72,0.0,0.0,0.0,26.4865,2024,10,October,2024Q4,42,Sunday,True
2024-10-21,CMP-0015,734,4,0,2.79,0.0,1,0,0.6631,252.9,0.00545,0.6975,0.0,0.0,0.0,3.8011,2024,10,October,2024Q4,43,Monday,False
2024-10-22,CMP-0015,744,4,0,4.56,0.0,0,0,0.2512,89.9,0.005376,1.14,0.0,0.0,0.0,6.129,2024,10,October,2024Q4,43,Tuesday,False
2024-10-23,CMP-0015,785,3,0,14.34,0.0,0,0,0.6963,133.9,0.003822,4.78,0.0,0.0,0.0,18.2675,2024,10,October,2024Q4,43,Wednesday,False
2024-10-24,CMP-0015,762,3,0,7.38,0.0,0,0,0.3886,298.4,0.003937,2.46,0.0,0.0,0.0,9.685,2024,10,October,2024Q4,43,Thursday,False
2024-10-25,CMP-0015,757,2,0,1.0,0.0,0,0,0.6842,194.0,0.002642,0.5,0.0,0.0,0.0,1.321,2024,10,October,2024Q4,43,Friday,False
2024-10-26,CMP-0015,483,1,0,7.14,0.0,0,0,0.5376,255.9,0.00207,7.14,0.0,0.0,0.0,14.7826,2024,10,October,2024Q4,43,Saturday,True
2025-02-12,CMP-0016,3007,60,2,110.03,82.29,11,1,0.3177,61.5,0.019953,1.8338,55.015,0.7479,0.033333,36.5913,2025,2,February,2025Q1,7,Wednesday,False
2025-02-13,CMP-0016,2978,51,2,95.24,158.1,19,1,0.3949,165.9,0.017126,1.8675,47.62,1.66,0.039216,31.9812,2025,2,February,2025Q1,7,Thursday,False
2025-02-14,CMP-0016,5615,103,4,102.0,355.82,33,2,0.2973,229.5,0.018344,0.9903,25.5,3.4884,0.038835,18.1656,2025,2,February,2025Q1,7,Friday,False
2025-02-15,CMP-0016,2681,31,1,65.42,126.61,10,1,0.4005,210.4,0.011563,2.1103,65.42,1.9353,0.032258,24.4013,2025,2,February,2025Q1,7,Saturday,True
2025-02-16,CMP-0016,2655,27,1,57.52,45.06,7,1,0.2564,162.7,0.010169,2.1304,57.52,0.7834,0.037037,21.6648,2025,2,February,2025Q1,7,Sunday,True
2025-02-17,CMP-0016,3057,48,1,87.7,85.91,9,1,0.3012,59.0,0.015702,1.8271,87.7,0.9796,0.020833,28.6883,2025,2,February,2025Q1,8,Monday,False
2025-02-18,CMP-0016,2395,35,1,81.42,54.78,12,1,0.6657,164.8,0.014614,2.3263,81.42,0.6728,0.028571,33.9958,2025,2,February,2025Q1,8,Tuesday,False
2025-02-19,CMP-0016,3412,52,1,84.12,92.87,16,1,0.4802,36.8,0.01524,1.6177,84.12,1.104,0.019231,24.6542,2025,2,February,2025Q1,8,Wednesday,False
2025-02-20,CMP-0016,3293,38,1,64.77,131.96,9,0,0.4313,247.9,0.01154,1.7045,64.77,2.0374,0.026316,19.669,2025,2,February,2025Q1,8,Thursday,False
2025-02-21,CMP-0016,3249,35,0,60.88,0.0,11,1,0.6049,23.2,0.010773,1.7394,0.0,0.0,0.0,18.7381,2025,2,February,2025Q1,8,Friday,False
2025-02-22,CMP-0016,2346,19,0,46.29,0.0,6,0,0.3633,50.7,0.008099,2.4363,0.0,0.0,0.0,19.7315,2025,2,February,2025Q1,8,Saturday,True
2025-02-23,CMP-0016,1170,9,0,44.75,0.0,2,0,0.2889,235.8,0.007692,4.9722,0.0,0.0,0.0,38.2479,2025,2,February,2025Q1,8,Sunday,True
2025-02-24,CMP-0016,3219,38,1,66.19,39.46,5,0,0.5067,31.9,0.011805,1.7418,66.19,0.5962,0.026316,20.5623,2025,2,February,2025Q1,9,Monday,False
2025-02-25,CMP-0016,2136,32,1,82.93,61.57,3,0,0.6273,238.0,0.014981,2.5916,82.93,0.7424,0.03125,38.8249,2025,2,February,2025Q1,9,Tuesday,False
2025-02-26,CMP-0016,4722,74,2,86.7,113.13,27,2,0.4258,40.9,0.015671,1.1716,43.35,1.3048,0.027027,18.3609,2025,2,February,2025Q1,9,Wednesday,False
2025-02-27,CMP-0016,3838,51,1,74.08,133.89,19,1,0.3303,157.7,0.013288,1.4525,74.08,1.8074,0.019608,19.3017,2025,2,February,2025Q1,9,Thursday,False
2025-02-28,CMP-0016,4489,76,2,94.3,120.78,20,1,0.5391,19.0,0.01693,1.2408,47.15,1.2808,0.026316,21.0069,2025,2,February,2025Q1,9,Friday,False
2025-03-01,CMP-0016,1099,7,0,35.74,0.0,1,0,0.5186,292.5,0.006369,5.1057,0.0,0.0,0.0,32.5205,2025,3,March,2025Q1,9,Saturday,True
2025-03-02,CMP-0016,1171,9,0,44.53,0.0,2,0,0.4332,183.0,0.007686,4.9478,0.0,0.0,0.0,38.0273,2025,3,March,2025Q1,9,Sunday,True
2025-03-03,CMP-0016,2441,27,0,62.36,0.0,4,0,0.4398,76.1,0.011061,2.3096,0.0,0.0,0.0,25.5469,2025,3,March,2025Q1,10,Monday,False
2025-03-04,CMP-0016,1421,11,0,45.62,0.0,4,0,0.3052,53.7,0.007741,4.1473,0.0,0.0,0.0,32.1042,2025,3,March,2025Q1,10,Tuesday,False
2025-03-05,CMP-0016,3673,47,1,71.59,109.0,12,0,0.4141,48.0,0.012796,1.5232,71.59,1.5226,0.021277,19.4909,2025,3,March,2025Q1,10,Wednesday,False
2025-03-06,CMP-0016,2363,30,0,71.02,0.0,5,0,0.472,172.9,0.012696,2.3673,0.0,0.0,0.0,30.055,2025,3,March,2025Q1,10,Thursday,False
2025-03-07,CMP-0016,3180,54,2,94.82,249.63,8,0,0.6705,150.6,0.016981,1.7559,47.41,2.6327,0.037037,29.8176,2025,3,March,2025Q1,10,Friday,False
2025-03-08,CMP-0016,2513,23,0,52.17,0.0,9,1,0.3026,139.8,0.009152,2.2683,0.0,0.0,0.0,20.76,2025,3,March,2025Q1,10,Saturday,True
2023-03-07,CMP-0017,2449,74,2,96.48,56.48,10,1,0.5453,44.0,0.030216,1.3038,48.24,0.5854,0.027027,39.3957,2023,3,March,2023Q1,10,Tuesday,False
2023-03-08,CMP-0017,5118,270,15,166.32,1327.58,32,6,0.4193,184.6,0.052755,0.616,11.088,7.9821,0.055556,32.4971,2023,3,March,2023Q1,10,Wednesday,False
2023-03-09,CMP-0017,4844,232,12,150.96,369.44,81,12,0.3893,218.3,0.047894,0.6507,12.58,2.4473,0.051724,31.1643,2023,3,March,2023Q1,10,Thursday,False
2023-03-10,CMP-0017,3230,138,6,135.45,245.55,46,6,0.4501,150.6,0.042724,0.9815,22.575,1.8128,0.043478,41.935,2023,3,March,2023Q1,10,Friday,False
2023-03-11,CMP-0017,1789,41,1,73.71,49.8,10,0,0.634,45.8,0.022918,1.7978,73.71,0.6756,0.02439,41.2018,2023,3,March,2023Q1,10,Saturday,True
2023-03-12,CMP-0017,1070,21,0,62.39,0.0,6,0,0.2998,30.1,0.019626,2.971,0.0,0.0,0.0,58.3084,2023,3,March,2023Q1,10,Sunday,True
2023-03-13,CMP-0017,1514,53,2,112.3,136.54,20,2,0.5896,58.5,0.035007,2.1189,56.15,1.2159,0.037736,74.1744,2023,3,March,2023Q1,11,Monday,False
2023-03-14,CMP-0017,3642,170,8,147.75,232.02,20,3,0.6338,240.9,0.046678,0.8691,18.4688,1.5704,0.047059,40.5684,2023,3,March,2023Q1,11,Tuesday,False
2023-03-15,CMP-0017,2703,143,8,167.06,537.53,35,3,0.4218,260.0,0.052904,1.1683,20.8825,3.2176,0.055944,61.8054,2023,3,March,2023Q1,11,Wednesday,False
2023-03-16,CMP-0017,3673,185,10,158.78,867.99,20,2,0.7075,124.3,0.050368,0.8583,15.878,5.4666,0.054054,43.229,2023,3,March,2023Q1,11,Thursday,False
2023-03-17,CMP-0017,2020,70,2,109.47,95.81,16,0,0.5283,260.2,0.034653,1.5639,54.735,0.8752,0.028571,54.1931,2023,3,March,2023Q1,11,Friday,False
2023-03-18,CMP-0017,1091,20,0,59.92,0.0,4,0,0.6079,153.9,0.018332,2.996,0.0,0.0,0.0,54.9221,2023,3,March,2023Q1,11,Saturday,True
2023-03-19,CMP-0017,1136,28,1,79.38,68.06,8,1,0.5361,150.6,0.024648,2.835,79.38,0.8574,0.035714,69.8768,2023,3,March,2023Q1,11,Sunday,True
2023-03-20,CMP-0017,2301,57,1,78.42,56.7,12,1,0.7354,190.8,0.024772,1.3758,78.42,0.723,0.017544,34.0808,2023,3,March,2023Q1,12,Monday,False
2023-03-21,CMP-0017,2483,101,4,129.17,354.0,19,1,0.2726,253.5,0.040677,1.2789,32.2925,2.7406,0.039604,52.0217,2023,3,March,2023Q1,12,Tuesday,False
2023-03-22,CMP-0017,2254,84,3,117.75,217.77,9,1,0.4206,42.7,0.037267,1.4018,39.25,1.8494,0.035714,52.2405,2023,3,March,2023Q1,12,Wednesday,False
2023-03-23,CMP-0017,2098,73,2,110.02,93.24,14,2,0.3738,199.7,0.034795,1.5071,55.01,0.8475,0.027397,52.4404,2023,3,March,2023Q1,12,Thursday,False
2023-03-24,CMP-0017,1988,52,1,82.63,83.95,6,0,0.4188,20.6,0.026157,1.589,82.63,1.016,0.019231,41.5644,2023,3,March,2023Q1,12,Friday,False
2023-03-25,CMP-0017,1590,42,1,85.14,53.61,15,2,0.7007,91.0,0.026415,2.0271,85.14,0.6297,0.02381,53.5472,2023,3,March,2023Q1,12,Saturday,True
2023-03-26,CMP-0017,1803,39,1,68.98,62.19,15,1,0.4452,178.2,0.021631,1.7687,68.98,0.9016,0.025641,38.2585,2023,3,March,2023Q1,12,Sunday,True
2023-03-27,CMP-0017,2640,77,2,92.94,58.51,23,2,0.5014,233.0,0.029167,1.207,46.47,0.6295,0.025974,35.2045,2023,3,March,2023Q1,13,Monday,False
2023-03-28,CMP-0017,978,16,0,51.63,0.0,3,0,0.4985,256.5,0.01636,3.2269,0.0,0.0,0.0,52.7914,2023,3,March,2023Q1,13,Tuesday,False
2023-03-29,CMP-0017,3377,129,5,120.66,396.13,33,3,0.2738,298.9,0.0382,0.9353,24.132,3.283,0.03876,35.7299,2023,3,March,2023Q1,13,Wednesday,False
2023-03-30,CMP-0017,3322,173,10,164.33,377.47,55,3,0.6721,42.0,0.052077,0.9499,16.433,2.297,0.057803,49.4672,2023,3,March,2023Q1,13,Thursday,False
